date,open,close,high,low,vol,amount,date,code
2024-01-02,29.77,29.16,29.83,29.1,18538.0,54295828.0,2024-01-02,301268
2024-01-03,29.21,29.05,29.21,28.61,14379.0,41524652.0,2024-01-03,301268
2024-01-04,29.05,29.17,29.37,28.67,14186.0,41069852.0,2024-01-04,301268
2024-01-05,28.97,28.23,29.28,28.02,16455.0,47215540.0,2024-01-05,301268
2024-01-08,28.04,27.57,28.4,27.54,12017.0,33521898.0,2024-01-08,301268
2024-01-09,27.5,27.73,28.35,27.36,14671.0,40806112.0,2024-01-09,301268
2024-01-10,27.44,27.15,27.87,26.77,13249.0,36122540.0,2024-01-10,301268
2024-01-11,27.15,27.79,27.96,27.1,16046.0,44269156.0,2024-01-11,301268
2024-01-12,27.75,27.85,28.6,27.67,15166.0,42668284.0,2024-01-12,301268
2024-01-15,27.71,26.95,27.94,26.94,18056.0,49312000.0,2024-01-15,301268
2024-01-16,27.07,27.06,27.21,26.49,12019.0,32216630.0,2024-01-16,301268
2024-01-17,26.95,25.94,26.97,25.91,12412.0,32726258.0,2024-01-17,301268
2024-01-18,25.55,25.64,25.98,24.7,19520.0,49369092.0,2024-01-18,301268
2024-01-19,25.65,24.8,25.91,24.8,13254.0,33444950.0,2024-01-19,301268
2024-01-22,24.76,23.36,25.01,23.0,17526.0,42189976.0,2024-01-22,301268
2024-01-23,23.36,23.17,23.68,22.81,18979.0,44021260.0,2024-01-23,301268
2024-01-24,23.28,23.4,23.74,22.45,15204.0,35205752.0,2024-01-24,301268
2024-01-25,23.45,24.29,24.34,23.07,16284.0,38812436.0,2024-01-25,301268
2024-01-26,24.3,23.98,24.48,23.83,10055.0,24241108.0,2024-01-26,301268
2024-01-29,23.98,23.36,24.22,23.04,12152.0,28578306.0,2024-01-29,301268
2024-01-30,23.2,22.74,23.44,22.65,12983.0,29780500.0,2024-01-30,301268
2024-01-31,22.46,21.52,23.16,21.2,16426.0,36197576.0,2024-01-31,301268
2024-02-01,21.5,21.49,21.96,21.0,13440.0,28868004.0,2024-02-01,301268
2024-02-02,21.32,20.25,21.8,19.52,15236.0,31484230.0,2024-02-02,301268
2024-02-05,20.15,18.54,20.15,17.68,26946.0,50737372.0,2024-02-05,301268
2024-02-06,18.0,20.52,21.1,17.88,34269.0,66818204.0,2024-02-06,301268
2024-02-07,20.97,21.95,22.43,20.75,37628.0,82035008.0,2024-02-07,301268
2024-02-08,21.7,23.11,23.78,21.59,34457.0,79965344.0,2024-02-08,301268
2024-02-19,23.11,22.78,23.38,22.47,29163.0,66564748.0,2024-02-19,301268
2024-02-20,22.6,22.53,22.65,22.14,15594.0,35049704.0,2024-02-20,301268
2024-02-21,22.1,22.81,23.59,22.1,23409.0,53890988.0,2024-02-21,301268
2024-02-22,22.99,23.05,23.25,22.78,16584.0,38136832.0,2024-02-22,301268
2024-02-23,23.29,23.66,23.84,22.9,24251.0,56501252.0,2024-02-23,301268
2024-02-26,23.75,24.25,24.56,23.62,25763.0,61993868.0,2024-02-26,301268
2024-02-27,24.29,24.98,25.0,24.01,23532.0,57856152.0,2024-02-27,301268
2024-02-28,24.9,22.88,25.55,22.85,37777.0,91979192.0,2024-02-28,301268
2024-02-29,22.65,24.12,24.15,22.65,24088.0,56836156.0,2024-02-29,301268
2024-03-01,24.31,24.5,24.62,23.85,21086.0,51243268.0,2024-03-01,301268
2024-03-04,24.46,23.94,24.66,23.66,21825.0,52367480.0,2024-03-04,301268
2024-03-05,23.68,23.45,23.96,23.2,17063.0,40094480.0,2024-03-05,301268
2024-03-06,23.44,23.94,24.32,23.27,18274.0,43509108.0,2024-03-06,301268
2024-03-07,24.22,23.36,24.26,23.36,14348.0,34211428.0,2024-03-07,301268
2024-03-08,23.26,23.68,23.79,23.26,13169.0,31040444.0,2024-03-08,301268
2024-03-11,23.61,24.78,24.82,23.49,29173.0,71155272.0,2024-03-11,301268
2024-03-12,24.63,24.73,24.89,24.31,23615.0,58086912.0,2024-03-12,301268
2024-03-13,24.51,24.77,25.04,24.47,21956.0,54487180.0,2024-03-13,301268
2024-03-14,24.77,24.58,25.17,24.3,19068.0,47126528.0,2024-03-14,301268
2024-03-15,24.58,24.85,24.85,24.31,20520.0,50634856.0,2024-03-15,301268
2024-03-18,25.05,25.24,25.28,24.71,19939.0,49915844.0,2024-03-18,301268
2024-03-19,25.17,25.27,25.41,25.01,20902.0,52751432.0,2024-03-19,301268
2024-03-20,25.14,25.22,25.46,24.93,16908.0,42557920.0,2024-03-20,301268
2024-03-21,25.22,24.97,25.28,24.53,16519.0,41148984.0,2024-03-21,301268
2024-03-22,24.79,23.98,25.0,23.95,21028.0,51018064.0,2024-03-22,301268
2024-03-25,23.85,23.31,24.3,23.27,17524.0,41744076.0,2024-03-25,301268
2024-03-26,23.31,22.98,23.63,22.58,16536.0,38159412.0,2024-03-26,301268
2024-03-27,23.18,23.45,24.88,22.89,46376.0,111276424.0,2024-03-27,301268
2024-03-28,23.13,24.62,25.2,22.62,52877.0,126096904.0,2024-03-28,301268
2024-03-29,24.74,24.45,24.78,23.72,31097.0,75155152.0,2024-03-29,301268
2024-04-01,24.99,25.23,25.79,24.71,63819.0,161055920.0,2024-04-01,301268
2024-04-02,24.88,24.18,25.0,23.85,42011.0,101928464.0,2024-04-02,301268
2024-04-03,23.78,22.65,23.78,22.4,47413.0,108442360.0,2024-04-03,301268
2024-04-08,22.5,21.62,22.5,21.61,24977.0,54626356.0,2024-04-08,301268
2024-04-09,21.54,22.57,22.58,21.5,21101.0,46901976.0,2024-04-09,301268
2024-04-10,22.62,22.54,22.93,22.3,21305.0,48153712.0,2024-04-10,301268
2024-04-11,22.5,21.86,22.59,21.68,16688.0,36790900.0,2024-04-11,301268
2024-04-12,21.9,21.43,22.1,21.28,13719.0,29666130.0,2024-04-12,301268
2024-04-15,21.69,21.2,22.0,20.9,21510.0,46099940.0,2024-04-15,301268
2024-04-16,21.29,19.65,21.34,19.65,29899.0,59925000.0,2024-04-16,301268
2024-04-17,19.97,20.58,20.79,19.96,21483.0,43958880.0,2024-04-17,301268
2024-04-18,20.88,20.75,21.06,20.13,18069.0,37363548.0,2024-04-18,301268
2024-04-19,20.5,20.27,20.89,20.14,15153.0,30833690.0,2024-04-19,301268
2024-04-22,20.0,20.41,20.55,19.77,12467.0,25260122.0,2024-04-22,301268
2024-04-23,20.59,20.64,20.77,20.2,12849.0,26372786.0,2024-04-23,301268
2024-04-24,20.54,21.06,21.1,20.42,12407.0,25888090.0,2024-04-24,301268
2024-04-25,20.83,21.07,21.4,20.79,12438.0,26279894.0,2024-04-25,301268
2024-04-26,18.83,19.47,19.68,18.27,45627.0,87980536.0,2024-04-26,301268
2024-04-29,19.45,20.28,20.39,19.31,29232.0,58449800.0,2024-04-29,301268
2024-04-30,20.29,20.01,20.58,19.85,18881.0,37970476.0,2024-04-30,301268
2024-05-06,20.31,20.49,20.78,20.31,15063.0,30976952.0,2024-05-06,301268
2024-05-07,20.41,20.4,20.58,20.17,12285.0,24992522.0,2024-05-07,301268
2024-05-08,20.38,19.68,21.7,19.68,44354.0,90602416.0,2024-05-08,301268
2024-05-09,19.5,20.09,20.35,19.17,33086.0,66250492.0,2024-05-09,301268
2024-05-10,20.15,19.3,20.26,19.28,20935.0,40871040.0,2024-05-10,301268
2024-05-13,19.37,18.72,19.53,18.67,16890.0,31834968.0,2024-05-13,301268
2024-05-14,18.8,18.71,19.1,18.55,14459.0,27193256.0,2024-05-14,301268
2024-05-15,18.6,18.51,18.77,18.5,9164.0,17043056.0,2024-05-15,301268
2024-05-16,18.63,18.3,18.71,18.27,16868.0,31217624.0,2024-05-16,301268
2024-05-17,18.39,18.5,18.52,18.0,17735.0,32362156.0,2024-05-17,301268
2024-05-20,18.5,18.39,18.92,18.37,14539.0,27008642.0,2024-05-20,301268
2024-05-21,18.48,18.1,18.48,18.02,12142.0,22057452.0,2024-05-21,301268
2024-05-22,18.26,18.83,18.86,18.18,21551.0,40060248.0,2024-05-22,301268
2024-05-23,18.94,18.36,18.99,18.22,20856.0,38499116.0,2024-05-23,301268
2024-05-24,18.56,18.04,18.56,18.02,11151.0,20317314.0,2024-05-24,301268
2024-05-27,18.04,17.9,18.16,17.48,14064.0,24912726.0,2024-05-27,301268
