date,open,close,high,low,vol,amount,date,code
2024-01-02,162.22,156.83,162.53,156.62,214032.0,3390080256.0,2024-01-02,300750
2024-01-03,156.1,155.8,157.28,154.4,197575.0,3070016768.0,2024-01-03,300750
2024-01-04,155.5,151.2,155.72,149.77,272417.0,4114835456.0,2024-01-04,300750
2024-01-05,150.99,150.9,154.73,149.49,210353.0,3195235584.0,2024-01-05,300750
2024-01-08,150.2,150.0,153.39,149.08,193854.0,2926528256.0,2024-01-08,300750
2024-01-09,149.96,148.7,151.37,145.75,233916.0,3473507584.0,2024-01-09,300750
2024-01-10,146.94,150.66,153.11,146.55,232119.0,3500326656.0,2024-01-10,300750
2024-01-11,150.66,154.82,157.77,148.51,328018.0,5037065728.0,2024-01-11,300750
2024-01-12,154.0,154.63,157.33,152.2,254622.0,3943737088.0,2024-01-12,300750
2024-01-15,153.5,151.7,153.7,149.35,172721.0,2618158080.0,2024-01-15,300750
2024-01-16,151.66,156.95,157.25,150.56,284692.0,4421625856.0,2024-01-16,300750
2024-01-17,156.86,152.24,156.86,151.75,217615.0,3343384064.0,2024-01-17,300750
2024-01-18,150.1,154.61,155.2,150.01,307787.0,4688436736.0,2024-01-18,300750
2024-01-19,153.8,154.9,157.89,153.4,265949.0,4136034304.0,2024-01-19,300750
2024-01-22,153.5,155.66,159.95,150.65,404888.0,6323471360.0,2024-01-22,300750
2024-01-23,155.0,153.91,158.8,153.19,323058.0,5033058304.0,2024-01-23,300750
2024-01-24,154.5,153.48,154.99,149.51,248709.0,3776131584.0,2024-01-24,300750
2024-01-25,152.0,155.0,155.1,149.71,294796.0,4503492608.0,2024-01-25,300750
2024-01-26,152.5,150.0,154.48,150.0,271812.0,4118576128.0,2024-01-26,300750
2024-01-29,149.44,147.02,150.78,147.02,217675.0,3235910144.0,2024-01-29,300750
2024-01-30,145.5,140.75,147.44,140.4,327274.0,4680164864.0,2024-01-30,300750
2024-01-31,145.0,151.59,152.96,144.0,595221.0,8943013888.0,2024-01-31,300750
2024-02-01,151.58,149.02,152.52,148.58,279688.0,4197978880.0,2024-02-01,300750
2024-02-02,148.0,146.0,149.0,143.37,307060.0,4494266368.0,2024-02-02,300750
2024-02-05,142.61,151.94,154.5,142.3,471326.0,7035622912.0,2024-02-05,300750
2024-02-06,151.19,158.33,159.26,150.82,437459.0,6828296704.0,2024-02-06,300750
2024-02-07,158.0,159.6,159.79,156.0,366070.0,5800699392.0,2024-02-07,300750
2024-02-08,159.5,162.84,165.0,158.88,309011.0,5016344576.0,2024-02-08,300750
2024-02-19,164.96,160.09,164.96,159.09,270924.0,4355156480.0,2024-02-19,300750
2024-02-20,161.88,158.33,161.88,156.07,221947.0,3506366208.0,2024-02-20,300750
2024-02-21,157.38,161.2,163.3,156.34,257826.0,4135575552.0,2024-02-21,300750
2024-02-22,161.33,160.35,161.33,158.88,209559.0,3349275904.0,2024-02-22,300750
