date,open,close,high,low,vol,amount,date,code
2024-01-02,27.18,26.71,27.24,26.68,84529.0,227629344.0,2024-01-02,002138
2024-01-03,26.67,26.15,27.12,26.1,85239.0,224724944.0,2024-01-03,002138
2024-01-04,26.14,25.76,26.27,25.4,104478.0,268394016.0,2024-01-04,002138
2024-01-05,25.7,25.02,26.06,24.78,98054.0,247833248.0,2024-01-05,002138
2024-01-08,24.91,24.52,24.99,24.51,81926.0,202119632.0,2024-01-08,002138
2024-01-09,24.66,24.6,24.92,24.38,84881.0,208862640.0,2024-01-09,002138
2024-01-10,24.44,24.6,24.8,23.8,98967.0,240984112.0,2024-01-10,002138
2024-01-11,24.62,24.5,24.79,24.37,94429.0,231620112.0,2024-01-11,002138
2024-01-12,24.4,24.28,24.63,24.17,63198.0,153973520.0,2024-01-12,002138
2024-01-15,24.12,24.33,24.74,24.01,53621.0,130924040.0,2024-01-15,002138
2024-01-16,24.25,24.33,24.5,24.02,55069.0,133628472.0,2024-01-16,002138
2024-01-17,24.38,23.74,24.82,23.74,123477.0,299759648.0,2024-01-17,002138
2024-01-18,23.63,23.84,23.95,23.0,94990.0,222633520.0,2024-01-18,002138
2024-01-19,23.8,24.36,24.55,23.69,94827.0,230433824.0,2024-01-19,002138
2024-01-22,24.37,23.01,24.62,22.85,100570.0,238209440.0,2024-01-22,002138
2024-01-23,22.74,23.25,23.46,22.52,79882.0,184636192.0,2024-01-23,002138
2024-01-24,23.35,23.44,23.48,22.49,79111.0,182096064.0,2024-01-24,002138
2024-01-25,23.47,24.78,24.97,23.27,145012.0,355136128.0,2024-01-25,002138
2024-01-26,24.78,24.13,24.78,24.01,109009.0,265007968.0,2024-01-26,002138
2024-01-29,23.9,23.35,24.14,23.25,93833.0,220482336.0,2024-01-29,002138
2024-01-30,23.25,22.75,23.66,22.72,86362.0,200420176.0,2024-01-30,002138
2024-01-31,22.73,22.19,23.35,22.01,112140.0,252410640.0,2024-01-31,002138
2024-02-01,22.11,22.4,22.85,21.84,95650.0,213673824.0,2024-02-01,002138
2024-02-02,22.34,21.85,22.92,21.25,112675.0,248701440.0,2024-02-02,002138
2024-02-05,21.65,23.25,24.04,21.06,219753.0,496319904.0,2024-02-05,002138
2024-02-06,22.92,25.13,25.3,22.92,187878.0,460233824.0,2024-02-06,002138
2024-02-07,24.99,26.63,26.66,24.9,219888.0,575706304.0,2024-02-07,002138
2024-02-08,26.64,26.04,28.45,25.78,286949.0,778824320.0,2024-02-08,002138
