date,open,close,high,low,vol,amount,date,code
2024-01-02,22.6,22.51,22.97,21.64,71341.0,159157568.0,2024-01-02,300536
2024-01-03,22.68,22.54,22.77,22.18,40323.0,90437816.0,2024-01-03,300536
2024-01-04,22.58,22.21,22.98,22.2,34383.0,77275024.0,2024-01-04,300536
2024-01-05,22.23,21.9,22.39,21.85,31928.0,70409872.0,2024-01-05,300536
2024-01-08,21.88,20.95,22.05,20.8,51155.0,109209336.0,2024-01-08,300536
2024-01-09,20.96,21.3,21.68,20.96,34785.0,74205168.0,2024-01-09,300536
2024-01-10,21.26,20.75,21.46,20.6,29692.0,62046944.0,2024-01-10,300536
2024-01-11,20.81,21.9,21.93,20.75,50336.0,108362720.0,2024-01-11,300536
2024-01-12,21.89,22.27,22.55,21.71,61507.0,137132800.0,2024-01-12,300536
2024-01-15,22.29,21.75,22.99,21.62,42222.0,93900392.0,2024-01-15,300536
2024-01-16,21.7,21.5,21.8,20.93,32250.0,68781680.0,2024-01-16,300536
2024-01-17,21.42,20.5,21.51,20.42,44744.0,92994208.0,2024-01-17,300536
2024-01-18,20.49,20.33,20.78,18.4,117465.0,229346944.0,2024-01-18,300536
2024-01-19,20.34,19.59,20.47,19.5,41778.0,83092912.0,2024-01-19,300536
2024-01-22,20.05,18.58,20.05,18.36,59926.0,114509616.0,2024-01-22,300536
2024-01-23,18.77,19.55,19.9,18.35,63729.0,121559624.0,2024-01-23,300536
2024-01-24,19.21,19.88,19.91,18.79,53503.0,103751576.0,2024-01-24,300536
2024-01-25,20.0,22.29,22.35,19.81,162842.0,348500000.0,2024-01-25,300536
2024-01-26,22.4,21.9,22.45,21.6,80499.0,176639488.0,2024-01-26,300536
2024-01-29,21.88,20.48,22.12,20.37,82969.0,173502816.0,2024-01-29,300536
2024-01-30,20.58,19.59,20.7,19.48,48068.0,95955864.0,2024-01-30,300536
2024-01-31,19.5,19.41,20.29,19.33,47097.0,92966496.0,2024-01-31,300536
2024-02-01,19.53,19.3,20.2,18.64,54652.0,105623072.0,2024-02-01,300536
2024-02-02,19.1,16.41,19.48,15.44,149746.0,256647376.0,2024-02-02,300536
2024-02-05,16.1,13.13,16.41,13.13,191123.0,269408928.0,2024-02-05,300536
2024-02-06,13.1,13.29,14.0,11.5,160764.0,205273792.0,2024-02-06,300536
2024-02-07,13.29,12.82,13.66,12.5,90331.0,117674656.0,2024-02-07,300536
2024-02-08,12.87,14.2,14.49,12.5,94884.0,127997632.0,2024-02-08,300536
2024-02-19,14.45,14.89,15.51,14.45,91482.0,136681952.0,2024-02-19,300536
2024-02-20,15.02,15.02,15.2,14.59,47725.0,71034728.0,2024-02-20,300536
2024-02-21,14.72,15.61,16.03,14.72,80541.0,125523216.0,2024-02-21,300536
2024-02-22,15.72,16.22,16.55,15.63,61911.0,100161400.0,2024-02-22,300536
2024-02-23,16.47,18.0,18.2,16.14,102211.0,177096208.0,2024-02-23,300536
2024-02-26,18.58,18.2,18.65,18.0,70671.0,129074112.0,2024-02-26,300536
2024-02-27,18.19,18.87,19.06,17.9,71750.0,133124264.0,2024-02-27,300536
2024-02-28,19.0,17.42,19.05,17.3,116559.0,210083008.0,2024-02-28,300536
2024-02-29,17.3,18.07,18.15,17.3,52915.0,94519640.0,2024-02-29,300536
2024-03-01,18.12,18.43,18.8,17.93,54795.0,100817512.0,2024-03-01,300536
2024-03-04,18.7,18.23,18.7,17.89,37099.0,67519968.0,2024-03-04,300536
2024-03-05,18.22,17.89,18.6,17.82,42129.0,76459392.0,2024-03-05,300536
