date,open,close,high,low,vol,amount,date,code
2024-01-02,27.52,27.6,28.06,27.25,69196.0,192459760.0,2024-01-02,002837
2024-01-03,27.6,27.09,27.9,26.77,63595.0,173084368.0,2024-01-03,002837
2024-01-04,27.13,26.67,27.13,26.46,40812.0,108731328.0,2024-01-04,002837
2024-01-05,26.68,25.81,26.73,25.64,48380.0,126200864.0,2024-01-05,002837
2024-01-08,25.81,25.11,25.84,25.04,38200.0,96712072.0,2024-01-08,002837
2024-01-09,25.16,25.66,26.47,25.16,70962.0,182737152.0,2024-01-09,002837
2024-01-10,25.54,25.63,26.39,25.21,48515.0,125184504.0,2024-01-10,002837
2024-01-11,25.62,25.98,26.07,25.33,48674.0,125337912.0,2024-01-11,002837
2024-01-12,25.97,25.84,26.3,25.57,37845.0,98241768.0,2024-01-12,002837
2024-01-15,25.67,25.11,25.67,25.04,56124.0,141998592.0,2024-01-15,002837
2024-01-16,25.26,25.55,25.96,25.05,43945.0,112174920.0,2024-01-16,002837
2024-01-17,25.53,24.75,25.62,24.7,45495.0,113668536.0,2024-01-17,002837
2024-01-18,24.74,24.9,24.91,24.1,48635.0,119493936.0,2024-01-18,002837
2024-01-19,24.84,25.13,25.49,24.66,48743.0,122889328.0,2024-01-19,002837
2024-01-22,24.9,24.68,25.25,24.46,51643.0,128210752.0,2024-01-22,002837
2024-01-23,24.51,24.91,25.19,24.32,46844.0,116504504.0,2024-01-23,002837
2024-01-24,24.93,25.0,25.21,24.4,44422.0,110131544.0,2024-01-24,002837
2024-01-25,24.8,25.3,25.35,24.58,56657.0,142008400.0,2024-01-25,002837
2024-01-26,25.17,24.69,25.24,24.41,43709.0,108294136.0,2024-01-26,002837
2024-01-29,24.57,22.23,24.64,22.22,101774.0,235155072.0,2024-01-29,002837
2024-01-30,21.9,20.44,22.01,20.15,176122.0,367694560.0,2024-01-30,002837
2024-01-31,20.32,19.2,20.43,19.17,139420.0,275869216.0,2024-01-31,002837
2024-02-01,19.2,18.6,19.39,18.4,169659.0,318227136.0,2024-02-01,002837
2024-02-02,18.9,19.01,19.94,18.44,175239.0,338960992.0,2024-02-02,002837
2024-02-05,19.0,17.97,19.02,17.11,151859.0,272111136.0,2024-02-05,002837
2024-02-06,17.65,19.12,19.4,17.13,160153.0,295171680.0,2024-02-06,002837
2024-02-07,19.18,19.84,20.07,19.1,132023.0,260433440.0,2024-02-07,002837
2024-02-08,20.07,21.82,21.82,20.04,89794.0,192181216.0,2024-02-08,002837
2024-02-19,23.0,22.6,23.63,22.21,153120.0,349702656.0,2024-02-19,002837
2024-02-20,22.59,23.2,23.39,21.9,110594.0,250757168.0,2024-02-20,002837
2024-02-21,22.65,22.83,23.62,22.6,89607.0,207157376.0,2024-02-21,002837
2024-02-22,23.96,24.25,24.5,23.76,132654.0,319957504.0,2024-02-22,002837
2024-02-23,24.06,24.62,24.73,24.0,114324.0,279183712.0,2024-02-23,002837
2024-02-26,24.55,25.3,25.84,24.37,107581.0,271461824.0,2024-02-26,002837
2024-02-27,24.95,27.18,27.3,24.78,174811.0,457106816.0,2024-02-27,002837
2024-02-28,26.9,24.79,27.3,24.78,172414.0,449059264.0,2024-02-28,002837
2024-02-29,24.51,25.86,25.9,24.41,138045.0,350469376.0,2024-02-29,002837
2024-03-01,25.54,27.01,27.49,25.54,188371.0,503706496.0,2024-03-01,002837
2024-03-04,29.71,29.71,29.71,28.97,303476.0,898827008.0,2024-03-04,002837
2024-03-05,29.3,30.3,31.91,28.88,415443.0,1283165824.0,2024-03-05,002837
2024-03-06,29.44,29.96,30.6,29.27,204543.0,609924224.0,2024-03-06,002837
2024-03-07,30.29,29.74,30.98,29.58,174863.0,528558848.0,2024-03-07,002837
2024-03-08,29.99,31.66,32.0,29.6,273070.0,845504576.0,2024-03-08,002837
2024-03-11,30.78,33.15,33.74,30.25,256837.0,809081664.0,2024-03-11,002837
2024-03-12,34.11,32.56,34.65,31.93,275498.0,913303872.0,2024-03-12,002837
2024-03-13,32.77,32.89,34.06,32.33,219503.0,729729152.0,2024-03-13,002837
2024-03-14,31.54,32.55,33.36,31.2,188520.0,608423872.0,2024-03-14,002837
2024-03-15,32.28,33.85,33.99,31.7,184101.0,609903040.0,2024-03-15,002837
2024-03-18,33.95,35.4,35.7,33.35,240159.0,827029312.0,2024-03-18,002837
2024-03-19,34.4,33.21,34.7,32.85,274909.0,920680960.0,2024-03-19,002837
2024-03-20,32.9,33.15,33.5,32.33,171151.0,563455744.0,2024-03-20,002837
2024-03-21,32.82,32.2,33.13,32.13,181298.0,590112576.0,2024-03-21,002837
2024-03-22,32.14,32.47,32.98,32.0,148498.0,482644032.0,2024-03-22,002837
2024-03-25,32.41,31.3,32.77,31.27,135022.0,431637504.0,2024-03-25,002837
2024-03-26,31.16,31.24,31.85,31.0,102261.0,321138368.0,2024-03-26,002837
2024-03-27,31.0,29.73,31.13,29.69,134018.0,405614976.0,2024-03-27,002837
2024-03-28,29.79,30.48,31.23,29.79,135824.0,414555840.0,2024-03-28,002837
2024-03-29,30.37,30.02,30.46,29.74,101600.0,304898816.0,2024-03-29,002837
2024-04-01,30.03,31.07,31.1,30.03,103771.0,318924416.0,2024-04-01,002837
2024-04-02,30.91,30.8,31.5,30.56,112442.0,348616000.0,2024-04-02,002837
2024-04-03,30.29,29.51,30.5,29.18,156539.0,463442112.0,2024-04-03,002837
2024-04-08,29.34,29.35,29.88,29.02,85478.0,252150688.0,2024-04-08,002837
2024-04-09,29.33,29.49,29.69,28.93,69864.0,204843216.0,2024-04-09,002837
2024-04-10,29.48,28.99,29.5,28.52,86203.0,248738144.0,2024-04-10,002837
2024-04-11,28.98,28.65,29.29,28.5,70854.0,204541568.0,2024-04-11,002837
2024-04-12,28.7,29.01,29.45,28.7,107333.0,311742624.0,2024-04-12,002837
2024-04-15,28.8,29.1,29.66,28.6,110472.0,321884736.0,2024-04-15,002837
2024-04-16,28.56,27.68,28.68,27.58,170550.0,478835648.0,2024-04-16,002837
2024-04-17,28.0,29.55,29.63,28.0,172318.0,500027648.0,2024-04-17,002837
2024-04-18,29.44,30.4,30.81,28.81,173468.0,521097312.0,2024-04-18,002837
2024-04-19,30.4,30.52,30.99,29.88,128054.0,388760224.0,2024-04-19,002837
2024-04-22,29.0,30.15,30.36,28.39,147519.0,434735488.0,2024-04-22,002837
2024-04-23,30.88,31.47,31.98,30.7,204593.0,643624960.0,2024-04-23,002837
2024-04-24,31.87,31.82,31.99,31.01,132632.0,418815648.0,2024-04-24,002837
2024-04-25,31.86,32.43,32.9,31.8,153689.0,499620640.0,2024-04-25,002837
2024-04-26,32.89,33.8,34.35,32.68,172034.0,577864704.0,2024-04-26,002837
2024-04-29,33.79,33.69,34.38,33.45,144687.0,489275840.0,2024-04-29,002837
2024-04-30,33.36,33.45,33.98,33.03,87212.0,293110432.0,2024-04-30,002837
2024-05-06,34.04,33.14,34.63,33.1,110812.0,371979584.0,2024-05-06,002837
2024-05-07,33.25,32.58,33.87,32.38,116070.0,382957952.0,2024-05-07,002837
2024-05-08,32.36,31.99,32.54,31.88,74993.0,240876992.0,2024-05-08,002837
2024-05-09,31.9,32.31,32.61,31.7,71053.0,228279616.0,2024-05-09,002837
2024-05-10,32.03,31.57,32.2,31.49,73024.0,231631296.0,2024-05-10,002837
2024-05-13,31.53,32.18,32.38,31.1,80717.0,257653440.0,2024-05-13,002837
2024-05-14,32.25,31.3,32.58,30.82,112852.0,355637216.0,2024-05-14,002837
2024-05-15,31.48,31.19,31.84,31.03,49837.0,156540560.0,2024-05-15,002837
2024-05-16,31.5,31.63,32.1,31.26,97832.0,310793568.0,2024-05-16,002837
2024-05-17,31.5,32.23,32.42,31.18,96130.0,307387008.0,2024-05-17,002837
2024-05-20,32.36,32.5,32.6,31.36,92498.0,296900960.0,2024-05-20,002837
2024-05-21,32.5,32.0,32.85,31.55,83818.0,269113664.0,2024-05-21,002837
2024-05-22,32.0,32.66,33.28,31.89,110523.0,361341152.0,2024-05-22,002837
2024-05-23,33.0,31.61,33.2,31.52,100253.0,319830240.0,2024-05-23,002837
2024-05-24,31.52,31.43,32.41,31.04,94950.0,299605440.0,2024-05-24,002837
2024-05-27,23.98,24.84,24.9,23.85,128490.0,314683616.0,2024-05-27,002837
2024-05-28,24.5,24.19,24.71,24.05,92912.0,226114048.0,2024-05-28,002837
2024-05-29,24.33,24.39,24.75,24.23,77823.0,190343456.0,2024-05-29,002837
2024-05-30,24.26,24.13,24.44,24.02,49790.0,120662328.0,2024-05-30,002837
2024-05-31,24.15,23.63,24.37,23.26,119228.0,283628992.0,2024-05-31,002837
