date,open,close,high,low,vol,amount,date,code
2024-01-02,12.19,12.32,12.4,12.18,81119.0,99833424.0,2024-01-02,002553
2024-01-03,12.26,12.0,12.3,11.89,62269.0,74898216.0,2024-01-03,002553
2024-01-04,11.92,12.18,12.51,11.91,115455.0,141115888.0,2024-01-04,002553
2024-01-05,12.18,11.89,12.3,11.8,88959.0,107067368.0,2024-01-05,002553
2024-01-08,11.75,11.51,11.88,11.51,52522.0,61086812.0,2024-01-08,002553
2024-01-09,11.52,11.91,12.4,11.52,144324.0,173792720.0,2024-01-09,002553
2024-01-10,11.88,11.53,11.95,11.53,98787.0,115088176.0,2024-01-10,002553
2024-01-11,11.45,11.8,11.83,11.3,76034.0,88464240.0,2024-01-11,002553
2024-01-12,11.79,11.56,11.85,11.52,52546.0,61214504.0,2024-01-12,002553
2024-01-15,11.56,11.44,11.59,11.31,41092.0,46967512.0,2024-01-15,002553
2024-01-16,11.49,11.39,11.49,11.16,54197.0,61236816.0,2024-01-16,002553
2024-01-17,11.35,10.89,11.35,10.89,57218.0,63407216.0,2024-01-17,002553
2024-01-18,10.85,10.92,10.98,10.6,66853.0,72106432.0,2024-01-18,002553
2024-01-19,10.9,10.7,10.96,10.62,40641.0,43782928.0,2024-01-19,002553
2024-01-22,10.7,10.02,10.76,9.86,66284.0,68346856.0,2024-01-22,002553
2024-01-23,9.98,9.91,10.04,9.72,69112.0,68114648.0,2024-01-23,002553
2024-01-24,9.96,10.08,10.15,9.68,63890.0,63507512.0,2024-01-24,002553
2024-01-25,10.07,10.38,10.4,9.95,59296.0,60776368.0,2024-01-25,002553
2024-01-26,10.35,10.37,10.5,10.28,50169.0,52225432.0,2024-01-26,002553
2024-01-29,10.3,10.03,10.54,10.02,45713.0,46537020.0,2024-01-29,002553
2024-01-30,9.94,9.84,10.25,9.8,52273.0,52267152.0,2024-01-30,002553
2024-01-31,9.78,9.11,9.82,9.11,78883.0,74088240.0,2024-01-31,002553
2024-02-01,9.1,9.12,9.32,8.97,65592.0,59983904.0,2024-02-01,002553
2024-02-02,9.19,8.73,9.37,8.35,83931.0,74354752.0,2024-02-02,002553
2024-02-05,8.55,7.86,8.59,7.86,75736.0,60265368.0,2024-02-05,002553
2024-02-06,7.5,7.57,8.1,7.07,142682.0,105210056.0,2024-02-06,002553
2024-02-07,7.58,7.35,7.85,7.25,150092.0,112478720.0,2024-02-07,002553
2024-02-08,7.25,8.0,8.06,7.23,139786.0,106932800.0,2024-02-08,002553
2024-02-19,8.07,8.4,8.52,8.07,125287.0,104461152.0,2024-02-19,002553
2024-02-20,8.4,8.62,8.63,8.24,84892.0,72144576.0,2024-02-20,002553
2024-02-21,8.47,8.9,9.2,8.41,146013.0,131209648.0,2024-02-21,002553
2024-02-22,8.96,9.13,9.15,8.81,106222.0,95914184.0,2024-02-22,002553
2024-02-23,9.18,9.75,9.84,9.18,152641.0,145385632.0,2024-02-23,002553
2024-02-26,10.25,10.73,10.73,10.08,77945.0,82073120.0,2024-02-26,002553
2024-02-27,11.39,11.8,11.8,11.25,97523.0,113172712.0,2024-02-27,002553
