date,open,close,high,low,vol,amount,date,code
2024-01-02,7.44,7.45,7.5,7.39,48088.0,35874628.0,2024-01-02,300440
2024-01-03,7.46,7.41,7.48,7.32,46434.0,34321780.0,2024-01-03,300440
2024-01-04,7.39,7.4,7.46,7.3,41978.0,31057932.0,2024-01-04,300440
2024-01-05,7.44,7.27,7.44,7.24,36222.0,26558448.0,2024-01-05,300440
2024-01-08,7.21,7.11,7.28,7.1,38963.0,27991922.0,2024-01-08,300440
2024-01-09,7.11,7.17,7.22,7.1,56661.0,40579040.0,2024-01-09,300440
2024-01-10,7.12,7.05,7.18,6.97,59575.0,42081404.0,2024-01-10,300440
2024-01-11,7.05,7.2,7.2,7.03,50428.0,35970188.0,2024-01-11,300440
2024-01-12,7.17,7.06,7.23,7.05,37101.0,26364774.0,2024-01-12,300440
2024-01-15,7.02,7.01,7.04,6.93,52915.0,36917276.0,2024-01-15,300440
2024-01-16,7.01,6.96,7.01,6.8,52577.0,36187364.0,2024-01-16,300440
2024-01-17,6.97,6.87,7.05,6.78,40830.0,28179382.0,2024-01-17,300440
2024-01-18,6.77,6.57,6.82,6.42,88450.0,57903584.0,2024-01-18,300440
2024-01-19,6.55,6.39,6.59,6.35,60029.0,38679872.0,2024-01-19,300440
2024-01-22,6.4,5.96,6.5,5.93,91638.0,56727712.0,2024-01-22,300440
2024-01-23,5.91,5.93,5.99,5.72,89774.0,52711596.0,2024-01-23,300440
2024-01-24,5.95,6.04,6.1,5.73,78389.0,46466328.0,2024-01-24,300440
2024-01-25,6.1,6.46,6.47,6.01,100475.0,62985276.0,2024-01-25,300440
2024-01-26,6.71,6.6,7.14,6.57,174004.0,116854296.0,2024-01-26,300440
2024-01-29,6.59,6.3,6.71,6.3,110486.0,70921984.0,2024-01-29,300440
2024-01-30,6.23,6.13,6.37,6.1,67110.0,41796816.0,2024-01-30,300440
2024-01-31,6.07,5.76,6.09,5.75,85048.0,50037744.0,2024-01-31,300440
2024-02-01,4.65,5.52,5.75,4.65,188160.0,103153208.0,2024-02-01,300440
2024-02-02,5.6,5.12,5.88,4.98,194895.0,105045752.0,2024-02-02,300440
2024-02-05,5.17,4.36,5.21,4.32,261953.0,119947744.0,2024-02-05,300440
2024-02-06,4.11,4.38,4.58,3.88,219893.0,91934064.0,2024-02-06,300440
2024-02-07,4.45,4.15,4.47,4.09,188119.0,79296896.0,2024-02-07,300440
2024-02-08,4.21,4.9,4.96,4.01,229200.0,101154528.0,2024-02-08,300440
2024-02-19,5.0,5.26,5.46,4.89,182050.0,95123600.0,2024-02-19,300440
2024-02-20,5.22,5.26,5.33,5.03,96359.0,50215356.0,2024-02-20,300440
2024-02-21,5.23,5.31,5.5,5.16,79969.0,42849192.0,2024-02-21,300440
2024-02-22,5.35,5.6,5.61,5.34,79772.0,43872720.0,2024-02-22,300440
2024-02-23,5.69,5.95,5.95,5.62,103672.0,60473836.0,2024-02-23,300440
2024-02-26,6.0,6.14,6.28,5.89,99212.0,60612592.0,2024-02-26,300440
2024-02-27,6.19,6.21,6.22,6.01,82325.0,50243432.0,2024-02-27,300440
2024-02-28,6.21,5.65,6.36,5.63,129424.0,77224440.0,2024-02-28,300440
2024-02-29,5.64,5.86,5.89,5.61,99565.0,57706972.0,2024-02-29,300440
2024-03-01,5.91,6.09,6.13,5.85,83185.0,50086684.0,2024-03-01,300440
