date,open,close,high,low,vol,amount,date,code
2024-01-02,3.29,3.31,3.33,3.26,1615167.0,533690752.0,2024-01-02,000630
2024-01-03,3.28,3.26,3.31,3.23,1711855.0,557708864.0,2024-01-03,000630
2024-01-04,3.25,3.27,3.28,3.21,1217522.0,394365376.0,2024-01-04,000630
2024-01-05,3.26,3.25,3.3,3.22,997193.0,325426304.0,2024-01-05,000630
2024-01-08,3.26,3.24,3.3,3.23,1405024.0,458249504.0,2024-01-08,000630
2024-01-09,3.25,3.32,3.36,3.21,1756982.0,580333440.0,2024-01-09,000630
2024-01-10,3.31,3.27,3.32,3.26,1140392.0,374571968.0,2024-01-10,000630
2024-01-11,3.26,3.26,3.29,3.24,946006.0,308756032.0,2024-01-11,000630
2024-01-12,3.25,3.28,3.33,3.24,995328.0,327711552.0,2024-01-12,000630
2024-01-15,3.29,3.28,3.3,3.26,663444.0,217388000.0,2024-01-15,000630
2024-01-16,3.27,3.28,3.29,3.22,884600.0,288365312.0,2024-01-16,000630
2024-01-17,3.28,3.18,3.28,3.17,1224230.0,393993824.0,2024-01-17,000630
2024-01-18,3.15,3.14,3.16,3.03,1743314.0,537998592.0,2024-01-18,000630
2024-01-19,3.15,3.08,3.17,3.06,1138255.0,353139968.0,2024-01-19,000630
2024-01-22,3.08,2.95,3.1,2.91,1271090.0,383924608.0,2024-01-22,000630
2024-01-23,2.93,2.92,2.96,2.86,2199134.0,636851392.0,2024-01-23,000630
2024-01-24,2.95,3.01,3.02,2.88,1829253.0,539949120.0,2024-01-24,000630
2024-01-25,3.04,3.12,3.12,3.03,1583635.0,489124128.0,2024-01-25,000630
2024-01-26,3.12,3.16,3.2,3.1,1445247.0,457290208.0,2024-01-26,000630
2024-01-29,3.17,3.12,3.2,3.11,1139924.0,358179200.0,2024-01-29,000630
2024-01-30,3.11,3.05,3.13,3.03,1074299.0,332261184.0,2024-01-30,000630
2024-01-31,3.06,3.02,3.09,3.01,1316487.0,401599104.0,2024-01-31,000630
2024-02-01,3.0,3.06,3.15,2.98,1841355.0,564671296.0,2024-02-01,000630
2024-02-02,3.05,3.02,3.1,2.94,1788961.0,542430464.0,2024-02-02,000630
2024-02-05,3.0,2.99,3.09,2.94,2147969.0,645712064.0,2024-02-05,000630
2024-02-06,2.98,3.18,3.19,2.95,2116391.0,655157632.0,2024-02-06,000630
2024-02-07,3.18,3.27,3.27,3.16,2177485.0,701959872.0,2024-02-07,000630
2024-02-08,3.25,3.24,3.35,3.2,2334618.0,769146944.0,2024-02-08,000630
2024-02-19,3.27,3.32,3.33,3.19,2063277.0,678134912.0,2024-02-19,000630
2024-02-20,3.3,3.37,3.42,3.28,1942329.0,651668736.0,2024-02-20,000630
2024-02-21,3.37,3.34,3.42,3.32,1737572.0,585697536.0,2024-02-21,000630
2024-02-22,3.33,3.4,3.41,3.3,1672368.0,562859584.0,2024-02-22,000630
2024-02-23,3.4,3.43,3.47,3.38,1615239.0,552853824.0,2024-02-23,000630
2024-02-26,3.41,3.3,3.43,3.29,1792780.0,599910784.0,2024-02-26,000630
2024-02-27,3.28,3.29,3.31,3.24,1912210.0,626620800.0,2024-02-27,000630
2024-02-28,3.27,3.22,3.3,3.22,1657834.0,541180416.0,2024-02-28,000630
