date,open,close,high,low,vol,amount,date,code
2024-01-02,22.43,22.61,22.75,22.23,12166.0,27429540.0,2024-01-02,300789
2024-01-03,22.57,22.64,22.74,22.41,9142.0,20649438.0,2024-01-03,300789
2024-01-04,22.65,22.58,22.8,22.44,7427.0,16819200.0,2024-01-04,300789
2024-01-05,22.74,22.46,22.84,22.38,10565.0,23854204.0,2024-01-05,300789
2024-01-08,22.46,21.99,22.56,21.99,9131.0,20334594.0,2024-01-08,300789
2024-01-09,22.09,22.0,22.41,21.8,11355.0,25051930.0,2024-01-09,300789
2024-01-10,22.27,21.69,22.27,21.35,11218.0,24394270.0,2024-01-10,300789
2024-01-11,21.69,22.26,22.28,21.62,9280.0,20402578.0,2024-01-11,300789
2024-01-12,22.24,21.44,22.34,21.41,11333.0,24784870.0,2024-01-12,300789
2024-01-15,21.49,21.66,21.84,21.34,13221.0,28572418.0,2024-01-15,300789
2024-01-16,21.88,21.81,23.01,21.43,23643.0,51902580.0,2024-01-16,300789
2024-01-17,21.67,21.2,22.08,21.2,14763.0,32023338.0,2024-01-17,300789
2024-01-18,21.3,21.08,21.53,20.4,15986.0,33279212.0,2024-01-18,300789
2024-01-19,20.79,20.16,21.08,19.95,18251.0,37067932.0,2024-01-19,300789
2024-01-22,20.18,19.06,20.64,18.98,17976.0,35631732.0,2024-01-22,300789
2024-01-23,18.99,18.47,19.14,18.16,22722.0,41964156.0,2024-01-23,300789
2024-01-24,18.53,18.4,18.7,17.67,14802.0,26853482.0,2024-01-24,300789
2024-01-25,18.51,19.31,19.32,18.05,14593.0,27506224.0,2024-01-25,300789
2024-01-26,19.29,19.31,19.6,19.2,11001.0,21304902.0,2024-01-26,300789
2024-01-29,19.39,18.54,19.42,18.38,16161.0,30358700.0,2024-01-29,300789
2024-01-30,18.45,17.81,18.52,17.81,10975.0,19964054.0,2024-01-30,300789
2024-01-31,17.52,16.63,17.86,16.45,16524.0,28180188.0,2024-01-31,300789
2024-02-01,16.63,16.28,16.65,15.81,17443.0,28322320.0,2024-02-01,300789
2024-02-02,16.39,15.23,16.59,14.58,22342.0,34911656.0,2024-02-02,300789
2024-02-05,14.91,13.24,14.92,12.62,37505.0,50137740.0,2024-02-05,300789
2024-02-06,12.8,13.04,13.72,11.65,38827.0,48127852.0,2024-02-06,300789
2024-02-07,13.01,12.06,13.05,11.88,34838.0,43567192.0,2024-02-07,300789
2024-02-08,12.42,14.47,14.47,12.1,41564.0,56103736.0,2024-02-08,300789
2024-02-19,15.5,15.48,16.35,15.05,57709.0,90018120.0,2024-02-19,300789
2024-02-20,15.48,15.62,15.65,14.84,27876.0,42941680.0,2024-02-20,300789
2024-02-21,15.21,15.69,16.5,15.15,29955.0,47768348.0,2024-02-21,300789
2024-02-22,15.77,16.43,16.7,15.77,29295.0,47635472.0,2024-02-22,300789
2024-02-23,16.5,17.33,17.35,16.3,26991.0,45763392.0,2024-02-23,300789
2024-02-26,17.59,18.05,18.67,17.2,34722.0,62289392.0,2024-02-26,300789
2024-02-27,17.88,18.37,18.4,17.4,29871.0,53756012.0,2024-02-27,300789
2024-02-28,18.6,16.46,18.76,16.4,43388.0,76088608.0,2024-02-28,300789
2024-02-29,16.08,17.3,17.37,16.07,31877.0,53810988.0,2024-02-29,300789
2024-03-01,17.41,17.8,18.42,17.22,28041.0,49649548.0,2024-03-01,300789
2024-03-04,18.0,17.75,18.3,17.2,21924.0,38736384.0,2024-03-04,300789
2024-03-05,17.67,17.2,17.84,17.13,20500.0,35755408.0,2024-03-05,300789
2024-03-06,17.19,17.53,17.72,17.02,17890.0,31110988.0,2024-03-06,300789
2024-03-07,17.59,17.9,18.62,17.49,34258.0,62271576.0,2024-03-07,300789
2024-03-08,17.9,18.2,18.26,17.54,21036.0,37701420.0,2024-03-08,300789
2024-03-11,18.19,19.21,19.66,18.09,40115.0,75896960.0,2024-03-11,300789
2024-03-12,19.11,18.91,19.17,18.55,26994.0,50759416.0,2024-03-12,300789
2024-03-13,18.92,18.94,19.05,18.6,16792.0,31574070.0,2024-03-13,300789
2024-03-14,18.94,18.54,19.24,18.22,20344.0,37983080.0,2024-03-14,300789
2024-03-15,18.52,19.0,19.1,18.3,16584.0,30992066.0,2024-03-15,300789
2024-03-18,19.0,19.68,19.8,18.87,22112.0,42723324.0,2024-03-18,300789
2024-03-19,19.73,19.39,19.76,19.35,14361.0,28019990.0,2024-03-19,300789
2024-03-20,19.35,19.53,19.65,19.33,12875.0,25134006.0,2024-03-20,300789
2024-03-21,19.76,19.58,20.09,19.3,14829.0,29115886.0,2024-03-21,300789
2024-03-22,19.53,19.57,19.8,19.22,15056.0,29372606.0,2024-03-22,300789
2024-03-25,19.39,18.72,19.57,18.65,19364.0,37033456.0,2024-03-25,300789
2024-03-26,18.76,18.62,19.04,18.2,16740.0,31132552.0,2024-03-26,300789
2024-03-27,18.5,17.62,18.57,17.62,14275.0,25713770.0,2024-03-27,300789
2024-03-28,17.6,18.51,18.67,17.58,15601.0,28602758.0,2024-03-28,300789
2024-03-29,18.58,18.78,18.81,18.24,11327.0,21015032.0,2024-03-29,300789
2024-04-01,18.91,19.29,19.4,18.85,11044.0,21223180.0,2024-04-01,300789
