date,open,close,high,low,vol,amount,date,code
2024-01-02,5.37,5.48,5.51,5.37,97409.0,53285804.0,2024-01-02,002687
2024-01-03,5.48,5.49,5.53,5.44,71396.0,39110192.0,2024-01-03,002687
2024-01-04,5.47,5.56,5.58,5.46,92666.0,51155344.0,2024-01-04,002687
2024-01-05,5.58,5.48,5.62,5.45,72336.0,40037624.0,2024-01-05,002687
2024-01-08,5.49,5.44,5.55,5.43,62799.0,34401740.0,2024-01-08,002687
2024-01-09,5.42,5.54,5.56,5.41,83903.0,46272700.0,2024-01-09,002687
2024-01-10,5.55,5.49,5.56,5.47,60142.0,33119666.0,2024-01-10,002687
2024-01-11,5.49,5.54,5.57,5.46,62867.0,34729912.0,2024-01-11,002687
2024-01-12,5.52,5.49,5.58,5.48,53782.0,29745094.0,2024-01-12,002687
2024-01-15,5.49,5.56,5.58,5.46,88286.0,48973076.0,2024-01-15,002687
2024-01-16,5.57,5.55,5.59,5.45,71763.0,39530760.0,2024-01-16,002687
2024-01-17,5.54,5.53,5.66,5.5,102282.0,57179096.0,2024-01-17,002687
2024-01-18,5.5,5.42,5.53,5.26,139370.0,74966696.0,2024-01-18,002687
2024-01-19,5.4,5.37,5.52,5.34,102507.0,55485232.0,2024-01-19,002687
2024-01-22,5.38,4.97,5.4,4.9,127502.0,65590060.0,2024-01-22,002687
2024-01-23,4.95,4.84,5.0,4.72,148404.0,71416736.0,2024-01-23,002687
2024-01-24,4.84,5.02,5.05,4.82,151731.0,75201040.0,2024-01-24,002687
2024-01-25,5.03,5.17,5.21,4.92,147669.0,74566744.0,2024-01-25,002687
2024-01-26,5.14,5.27,5.36,5.11,127735.0,67555568.0,2024-01-26,002687
2024-01-29,5.28,5.17,5.32,5.05,148767.0,76609824.0,2024-01-29,002687
2024-01-30,5.2,4.94,5.2,4.92,183053.0,91762680.0,2024-01-30,002687
2024-01-31,4.96,4.67,4.96,4.67,189567.0,90770640.0,2024-01-31,002687
2024-02-01,4.63,4.61,4.68,4.41,200365.0,90972056.0,2024-02-01,002687
2024-02-02,4.61,4.4,4.79,4.28,159180.0,71369232.0,2024-02-02,002687
2024-02-05,4.38,3.96,4.44,3.96,221254.0,89116528.0,2024-02-05,002687
2024-02-06,3.79,4.05,4.28,3.75,309393.0,123459336.0,2024-02-06,002687
2024-02-07,4.09,3.94,4.11,3.87,313125.0,123773288.0,2024-02-07,002687
2024-02-08,3.97,4.33,4.33,3.84,233655.0,95819832.0,2024-02-08,002687
2024-02-19,4.36,4.62,4.69,4.35,277819.0,126514672.0,2024-02-19,002687
2024-02-20,4.61,4.65,4.73,4.5,150077.0,69632232.0,2024-02-20,002687
2024-02-21,4.66,4.72,4.89,4.61,132185.0,63308464.0,2024-02-21,002687
2024-02-22,4.71,4.87,4.96,4.71,112286.0,54751196.0,2024-02-22,002687
2024-02-23,4.89,4.92,4.96,4.85,76295.0,37441372.0,2024-02-23,002687
2024-02-26,4.97,4.98,5.07,4.94,96627.0,48386908.0,2024-02-26,002687
2024-02-27,4.97,5.06,5.08,4.93,99632.0,50198336.0,2024-02-27,002687
2024-02-28,5.07,4.73,5.12,4.68,198749.0,97136856.0,2024-02-28,002687
2024-02-29,4.85,5.0,5.2,4.85,382120.0,193141792.0,2024-02-29,002687
2024-03-01,5.12,4.96,5.12,4.87,218072.0,108046504.0,2024-03-01,002687
