date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2023-06-06,sh.688576,178.0000,201.0000,178.0000,191.1900,135.8000,8710233,1621458298.3600,3,73.392200,1,40.787900,0
2023-06-07,sh.688576,180.1100,181.0000,158.6600,160.0000,191.1900,5792688,982473299.8800,3,48.809100,1,-16.313600,0
2023-06-08,sh.688576,153.0500,162.9500,149.5000,154.3100,160.0000,3848710,599300229.4700,3,32.429100,1,-3.556300,0
2023-06-09,sh.688576,154.5100,159.3400,145.3500,147.1800,154.3100,3384565,514180828.5100,3,28.518300,1,-4.620600,0
2023-06-12,sh.688576,146.2200,148.7700,138.3800,146.9000,147.1800,3278857,470828646.8000,3,27.627600,1,-0.190200,0
2023-06-13,sh.688576,145.2000,148.7500,141.6200,146.7000,146.9000,2233026,324172278.3800,3,18.815400,1,-0.136100,0
2023-06-14,sh.688576,146.0000,153.0100,138.9000,139.8900,146.7000,2629670,383835682.5700,3,22.157500,1,-4.642100,0
2023-06-15,sh.688576,138.6000,139.9400,135.4000,135.4000,139.8900,2148281,294574281.9700,3,18.101400,1,-3.209700,0
2023-06-16,sh.688576,136.3000,140.6300,135.3000,138.9500,135.4000,1619380,223080101.5600,3,13.644900,1,2.621900,0
2023-06-19,sh.688576,139.0000,140.4000,136.0000,137.5000,138.9500,1547053,212934216.7500,3,13.035400,1,-1.043500,0
2023-06-20,sh.688576,138.9200,143.6100,135.1000,140.4200,137.5000,2086453,291147465.4000,3,17.580400,1,2.123600,0
2023-06-21,sh.688576,142.7100,147.4800,140.5200,141.0000,140.4200,2005756,289067780.3100,3,16.900500,1,0.413000,0
2023-06-26,sh.688576,140.0000,140.0000,131.1700,131.9900,141.0000,1474726,198132611.9300,3,12.426000,1,-6.390100,0
2023-06-27,sh.688576,132.3700,134.8000,130.0200,132.9900,131.9900,667157,88734482.3700,3,5.621400,1,0.757600,0
2023-06-28,sh.688576,131.6800,132.6900,128.5100,128.7100,132.9900,848955,109961793.8800,3,7.153300,1,-3.218300,0
2023-06-29,sh.688576,129.0000,134.7200,128.5900,133.8100,128.7100,1044549,138098970.8000,3,8.801300,1,3.962400,0
2023-06-30,sh.688576,132.2600,136.0000,132.0000,133.0600,133.8100,757833,101056712.4500,3,6.385500,1,-0.560500,0
2023-07-03,sh.688576,133.2500,137.8000,132.7200,135.1800,133.0600,981470,133102684.4700,3,8.269800,1,1.593300,0
