date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2023-02-21,sh.688486,93.0000,95.0000,86.1900,87.9900,64.7600,11831320,1054866290.6700,3,79.550600,1,35.870900,0
2023-02-22,sh.688486,87.0000,89.6600,82.0600,85.5900,87.9900,6514384,556995098.2200,3,43.801000,1,-2.727600,0
2023-02-23,sh.688486,88.2200,93.9000,87.3300,90.0000,85.5900,6630557,599361741.4100,3,44.582100,1,5.152500,0
2023-02-24,sh.688486,90.1000,91.8700,83.5000,90.1100,90.0000,6023804,526352399.4800,3,40.502400,1,0.122200,0
2023-02-27,sh.688486,89.5000,95.5300,88.1400,89.7000,90.1100,4935017,451470479.8400,3,33.181700,1,-0.455000,0
2023-02-28,sh.688486,89.7700,90.8800,86.0300,88.6100,89.7000,3473491,305168646.3900,3,23.354800,1,-1.215200,0
2023-03-01,sh.688486,87.0200,93.6800,86.5000,91.6000,88.6100,3894254,349385522.3300,3,26.183900,1,3.374300,0
2023-03-02,sh.688486,90.7000,91.0000,86.8700,86.9000,91.6000,2427090,214712457.8900,3,16.319100,1,-5.131000,0
2023-03-03,sh.688486,87.9800,89.4700,84.6000,85.3000,86.9000,2176044,189025964.1200,3,14.631100,1,-1.841200,0
2023-03-06,sh.688486,86.0000,91.9600,86.0000,90.5700,85.3000,3743011,334388239.9900,3,25.167000,1,6.178200,0
2023-03-07,sh.688486,90.0000,92.4600,88.3000,89.8100,90.5700,1994765,179333203.0800,3,13.412300,1,-0.839100,0
2023-03-08,sh.688486,89.0100,95.8800,88.5600,94.1200,89.8100,2939531,273138664.7200,3,19.764600,1,4.799000,0
2023-03-09,sh.688486,93.3900,112.0000,93.0600,109.0000,94.1200,3581033,370834098.5300,3,24.077900,1,15.809600,0
2023-03-10,sh.688486,105.6900,113.9900,103.5200,111.2000,109.0000,2851764,308453303.5000,3,19.174500,1,2.018300,0
2023-03-13,sh.688486,108.3000,108.5000,98.0800,100.2900,111.2000,3155254,321627597.9400,3,21.215100,1,-9.811200,0
2023-03-14,sh.688486,98.4300,104.5800,98.4300,103.7600,100.2900,3221481,327380697.0900,3,21.660400,1,3.460000,0
2023-03-15,sh.688486,102.9500,103.7600,99.3000,99.5800,103.7600,1977309,199846143.0100,3,13.294900,1,-4.028500,0
2023-03-16,sh.688486,98.8500,101.4400,95.1000,95.1000,99.5800,2054120,200414524.8200,3,13.811300,1,-4.498900,0
2023-03-17,sh.688486,95.5500,99.5600,94.5500,97.2900,95.1000,2146866,208053668.8700,3,14.434900,1,2.302800,0
2023-03-20,sh.688486,95.9500,104.4400,95.0000,101.4500,97.2900,2333457,231787816.0800,3,15.689500,1,4.275900,0
2023-03-21,sh.688486,99.9900,100.9800,97.0000,100.1000,101.4500,1448407,142886747.5300,3,9.738700,1,-1.330700,0
2023-03-22,sh.688486,98.5000,104.9200,97.4000,101.8800,100.1000,1880688,191404889.0400,3,12.645200,1,1.778200,0
2023-03-23,sh.688486,98.1400,105.5000,98.0000,103.0000,101.8800,1868609,189257196.3000,3,12.564000,1,1.099300,0
2023-03-24,sh.688486,102.7200,107.8900,101.5800,102.5100,103.0000,1585815,166181943.2600,3,10.662600,1,-0.475700,0
2023-03-27,sh.688486,101.0800,102.5000,95.5000,98.5000,102.5100,1966246,193564405.1500,3,13.220500,1,-3.911800,0
2023-03-28,sh.688486,97.7500,98.4900,92.0700,92.5000,98.5000,1385755,131907378.5000,3,9.317400,1,-6.091400,0
2023-03-29,sh.688486,92.6000,95.9600,92.3100,93.2200,92.5000,914671,86030796.3500,3,6.150000,1,0.778400,0
2023-03-30,sh.688486,94.0000,95.7000,91.0000,93.4000,93.2200,953609,88990764.8500,3,6.411800,1,0.193100,0
2023-03-31,sh.688486,93.7500,95.0000,92.0000,92.6400,93.4000,754557,70314639.2300,3,5.073400,1,-0.813700,0
2023-04-03,sh.688486,92.3800,105.0000,92.3700,104.4900,92.6400,2134784,211766037.9500,3,14.353700,1,12.791500,0
2023-04-04,sh.688486,102.7100,109.6000,101.0200,103.4700,104.4900,1923051,202456852.1600,3,12.930100,1,-0.976200,0
2023-04-06,sh.688486,101.9200,109.9900,101.9200,104.7800,103.4700,1667092,177338166.8500,3,11.209100,1,1.266100,0
2023-04-07,sh.688486,107.5100,108.8600,104.6500,106.5000,104.7800,1068753,113817188.1700,3,7.186000,1,1.641500,0
2023-04-10,sh.688486,114.0000,125.6700,101.0400,106.0000,106.5000,3372964,383205848.4500,3,22.678900,1,-0.469500,0
2023-04-11,sh.688486,106.4600,107.7200,99.1200,101.8100,106.0000,1870475,194021811.5700,3,12.576600,1,-3.952800,0
2023-04-12,sh.688486,103.8500,112.7300,102.3000,109.2800,101.8100,2579408,279091198.4700,3,17.343200,1,7.337200,0
2023-04-13,sh.688486,109.5400,109.9000,102.0000,102.7000,109.2800,1485450,155866666.5100,3,9.987800,1,-6.021200,0
2023-04-14,sh.688486,102.1800,105.3500,97.3100,104.5800,102.7000,1482039,150843161.0800,3,9.964800,1,1.830600,0
2023-04-17,sh.688486,103.9400,104.5000,99.0000,100.1800,104.5800,1061094,107293026.5800,3,7.134500,1,-4.207300,0
2023-04-18,sh.688486,98.8200,101.4500,96.6800,100.8900,100.1800,874712,86530602.6300,3,5.881300,1,0.708700,0
2023-04-19,sh.688486,99.5500,102.5000,97.7000,99.8400,100.8900,1168448,116753883.4900,3,7.856300,1,-1.040700,0
2023-04-20,sh.688486,98.3600,98.6900,92.2600,94.0000,99.8400,2190364,206553822.1800,3,14.727400,1,-5.849400,0
2023-04-21,sh.688486,92.8500,93.8700,88.0800,88.5600,94.0000,1706909,154129595.9000,3,11.476800,1,-5.787200,0
2023-04-24,sh.688486,88.5600,89.8000,85.2000,85.7900,88.5600,1141145,98891875.5500,3,7.672800,1,-3.127800,0
2023-04-25,sh.688486,87.0300,90.4000,81.1200,89.6000,85.7900,1966612,168742884.0100,3,13.223000,1,4.441100,0
2023-04-26,sh.688486,87.8800,92.9200,87.7000,89.9900,89.6000,1183125,107082780.8600,3,7.955000,1,0.435300,0
2023-04-27,sh.688486,89.0200,93.4900,88.6000,90.8000,89.9900,900376,82069378.9000,3,6.053900,1,0.900100,0
2023-04-28,sh.688486,90.8300,92.5800,89.7500,90.1600,90.8000,649784,58947736.3100,3,4.369000,1,-0.704800,0
2023-05-04,sh.688486,90.0000,91.5800,85.6800,85.7000,90.1600,811048,71329892.4100,3,5.453300,1,-4.946800,0
2023-05-05,sh.688486,85.0600,86.3700,77.0000,77.9000,85.7000,1525578,123115630.8800,3,10.257600,1,-9.101500,0
