date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-08-09,sh.688205,60.5000,69.0000,60.0500,61.0200,48.5100,14890528,931974277.0000,3,66.593300,1,25.788500,0
2022-08-10,sh.688205,58.0000,59.1500,54.0300,56.3500,61.0200,9741914,546235349.0000,3,43.567700,1,-7.653200,0
2022-08-11,sh.688205,55.9100,60.8700,55.8700,58.6800,56.3500,8670072,512138200.0000,3,38.774200,1,4.134900,0
2022-08-12,sh.688205,58.0000,60.3500,54.2000,54.3000,58.6800,7781271,438813307.0000,3,34.799300,1,-7.464200,0
2022-08-15,sh.688205,53.0000,53.2200,50.9900,51.8300,54.3000,4797823,249555599.6000,3,21.456800,1,-4.548800,0
2022-08-16,sh.688205,52.0200,52.3000,50.9600,51.2000,51.8300,3207705,164695724.3700,3,14.345500,1,-1.215500,0
2022-08-17,sh.688205,51.2000,51.3900,49.6600,50.8900,51.2000,3171027,159795599.9800,3,14.181400,1,-0.605500,0
2022-08-18,sh.688205,50.6000,52.1800,50.4500,51.5000,50.8900,2901552,149864348.2400,3,12.976300,1,1.198700,0
2022-08-19,sh.688205,51.7500,54.1100,51.6700,51.6700,51.5000,4367631,231411309.1000,3,19.532900,1,0.330100,0
2022-08-22,sh.688205,51.9500,53.1500,49.7000,50.2400,51.6700,2536322,130669988.1100,3,11.342900,1,-2.767600,0
2022-08-23,sh.688205,50.1000,50.8500,49.5000,50.1900,50.2400,1688783,84225746.2200,3,7.552600,1,-0.099500,0
2022-08-24,sh.688205,50.7000,51.3100,50.0100,50.1500,50.1900,2201627,111485103.3800,3,9.846100,1,-0.079700,0
2022-08-25,sh.688205,50.3000,50.7000,46.7900,47.0300,50.1500,2078881,99333332.3800,3,9.297200,1,-6.221300,0
2022-08-26,sh.688205,47.0300,47.8000,45.4700,45.8000,47.0300,1323426,61443313.2200,3,5.918600,1,-2.615400,0
2022-08-29,sh.688205,45.8500,46.3800,45.3700,46.0800,45.8000,763033,35028399.5000,3,3.412400,1,0.611400,0
2022-08-30,sh.688205,46.3600,46.5000,45.5500,45.7300,46.0800,652462,29976175.6800,3,2.917900,1,-0.759500,0
2022-08-31,sh.688205,45.7300,46.1400,42.7000,43.0000,45.7300,1564444,68120691.5900,3,6.996500,1,-5.969800,0
2022-09-01,sh.688205,42.7400,43.3000,41.8500,42.1100,43.0000,974565,41529268.7500,3,4.358400,1,-2.069800,0
2022-09-02,sh.688205,42.4200,43.6500,41.9100,43.2500,42.1100,1140276,49124156.1100,3,5.099500,1,2.707200,0
2022-09-05,sh.688205,43.4000,43.9000,42.3100,42.5100,43.2500,896083,38418728.8800,3,4.007500,1,-1.711000,0
2022-09-06,sh.688205,42.5100,42.8100,42.0100,42.6000,42.5100,932655,39552762.7600,3,4.171000,1,0.211700,0
2022-09-07,sh.688205,42.4500,44.3400,42.4500,44.1800,42.6000,1954703,85450083.7900,3,8.741800,1,3.708900,0
2022-09-08,sh.688205,44.4000,50.1000,44.4000,48.3400,44.1800,3529871,169933873.5400,3,15.786300,1,9.416000,0
2022-09-09,sh.688205,47.5000,49.6900,47.1000,48.8400,48.3400,2138638,104186030.7400,3,9.564400,1,1.034300,0
2022-09-13,sh.688205,50.0100,50.4000,47.5000,48.8500,48.8400,1270735,61641977.7800,3,5.683000,1,0.020500,0
2022-09-14,sh.688205,47.1100,50.2800,47.1100,50.0000,48.8500,1378741,67534010.5800,3,6.166000,1,2.354100,0
2022-09-15,sh.688205,49.8700,51.2200,48.6900,49.7400,50.0000,1410509,70489445.5300,3,6.308100,1,-0.520000,0
2022-09-16,sh.688205,48.8000,50.7800,48.6200,48.8600,49.7400,1432071,71419145.3700,3,6.404500,1,-1.769200,0
2022-09-19,sh.688205,48.8800,51.4500,48.4000,50.2000,48.8600,1533768,77178289.0100,3,6.859300,1,2.742500,0
2022-09-20,sh.688205,50.2000,52.6500,49.8300,51.6100,50.2000,1767862,91533307.4100,3,7.906200,1,2.808800,0
2022-09-21,sh.688205,51.0000,52.6000,50.8100,52.4400,51.6100,1366507,71337938.7800,3,6.111300,1,1.608200,0
2022-09-22,sh.688205,52.0300,56.4500,52.0000,54.1400,52.4400,2752156,150150818.5900,3,12.308200,1,3.241800,0
