date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2017-08-21,sh.601949,4.0100,4.8100,4.0100,4.8100,3.3400,83517,398437.0000,3,0.022913,1,44.011980,0
2017-08-22,sh.601949,5.2900,5.2900,5.2900,5.2900,4.8100,47540,251487.0000,3,0.013043,1,9.979211,0
2017-08-23,sh.601949,5.8200,5.8200,5.8200,5.8200,5.2900,65759,382717.0000,3,0.018041,1,10.018910,0
2017-08-24,sh.601949,6.4000,6.4000,6.4000,6.4000,5.8200,122860,786304.0000,3,0.033706,1,9.965634,0
2017-08-25,sh.601949,7.0400,7.0400,7.0400,7.0400,6.4000,414719,2919622.0000,3,0.113778,1,9.999998,0
2017-08-28,sh.601949,7.7400,7.7400,7.7400,7.7400,7.0400,379421,2936719.0000,3,0.104094,1,9.943179,0
2017-08-29,sh.601949,8.5100,8.5100,8.5100,8.5100,7.7400,482984,4110194.0000,3,0.132506,1,9.948327,0
2017-08-30,sh.601949,9.3600,9.3600,9.3600,9.3600,8.5100,763864,7149767.0000,3,0.209565,1,9.988242,0
2017-08-31,sh.601949,10.3000,10.3000,10.3000,10.3000,9.3600,2462279,25361474.0000,3,0.675522,1,10.042740,0
2017-09-01,sh.601949,11.3300,11.3300,11.3300,11.3300,10.3000,5861369,66409311.0000,3,1.608057,1,9.999997,0
2017-09-04,sh.601949,12.4600,12.4600,12.4600,12.4600,11.3300,15504660,193188064.0000,3,4.253679,1,9.973523,0
2017-09-05,sh.601949,13.0000,13.7000,11.8400,13.3600,12.4600,247564729,3135240864.0000,3,67.918993,1,7.223111,0
2017-09-06,sh.601949,12.6600,14.3800,12.6500,13.2200,13.3600,194840100,2596258432.0000,3,53.454074,1,-1.047900,0
2017-09-07,sh.601949,12.9000,14.5400,12.8100,14.1900,13.2200,205796252,2866930032.0000,3,56.459877,1,7.337362,0
2017-09-08,sh.601949,13.8000,14.0900,12.8800,12.9800,14.1900,168959868,2281494976.0000,3,46.353873,1,-8.527132,0
2017-09-11,sh.601949,12.8500,13.2300,12.2800,12.9900,12.9800,99817039,1272881568.0000,3,27.384647,1,0.077043,0
2017-09-12,sh.601949,12.7500,12.8900,12.2100,12.3300,12.9900,92400366,1153462148.0000,3,25.349895,1,-5.080830,0
2017-09-13,sh.601949,12.1300,12.4100,11.9800,12.2100,12.3300,57547025,699991215.0000,3,15.787936,1,-0.973235,0
2017-09-14,sh.601949,12.1800,12.6900,12.0700,12.3600,12.2100,63120633,785216725.0000,3,17.317046,1,1.228498,0
2017-09-15,sh.601949,12.1900,12.2200,11.4000,11.5100,12.3600,75006049,883675965.0000,3,20.577791,1,-6.877018,0
2017-09-18,sh.601949,11.3800,11.5100,10.9200,11.0800,11.5100,43989799,489551548.0000,3,12.068532,1,-3.735884,0
2017-09-19,sh.601949,11.0800,11.5700,11.0600,11.2700,11.0800,39193539,444841680.0000,3,10.752686,1,1.714806,0
2017-09-20,sh.601949,11.1300,11.4500,11.1300,11.3500,11.2700,32385946,366741134.0000,3,8.885033,1,0.709848,0
2017-09-21,sh.601949,11.3700,11.4000,10.9800,10.9900,11.3500,38023607,423097805.0000,3,10.431717,1,-3.171811,0
2017-09-22,sh.601949,10.8000,10.9500,10.6300,10.7400,10.9900,30036767,323565352.0000,3,8.240540,1,-2.274795,0
2017-09-25,sh.601949,10.7500,10.9000,10.6000,10.6300,10.7400,19816131,213129648.0000,3,5.436524,1,-1.024205,0
2017-09-26,sh.601949,10.6000,10.6900,10.0100,10.2100,10.6300,36721243,376314818.0000,3,10.074415,1,-3.951082,0
2017-09-27,sh.601949,10.1800,10.2300,10.0500,10.1800,10.2100,19300196,195891045.0000,3,5.294978,1,-0.293827,0
2017-09-28,sh.601949,10.2100,10.2600,9.9800,9.9900,10.1800,23247755,235206295.0000,3,6.377985,1,-1.866410,0
2017-09-29,sh.601949,10.0100,10.0900,9.6100,9.7200,9.9900,28526497,280856121.0000,3,7.826199,1,-2.702698,0
2017-10-09,sh.601949,9.8600,9.9700,9.6900,9.8700,9.7200,21245768,208863387.0000,3,5.828743,1,1.543206,0
2017-10-10,sh.601949,9.8300,10.6000,9.7600,10.4500,9.8700,44406250,459366645.0000,3,12.182785,1,5.876392,0
2017-10-11,sh.601949,10.3700,10.4100,10.1300,10.1800,10.4500,23206112,237929842.0000,3,6.366560,1,-2.583727,0
2017-10-12,sh.601949,10.1800,10.6900,9.9700,10.4900,10.1800,33854274,350940331.0000,3,9.287867,1,3.045181,0
2017-10-13,sh.601949,10.4000,10.8200,10.2900,10.5400,10.4900,33254775,352148465.0000,3,9.123395,1,0.476646,0
2017-10-16,sh.601949,10.4700,10.8000,10.3200,10.3400,10.5400,29180829,307450816.0000,3,8.005714,1,-1.897531,0
2017-10-17,sh.601949,10.2000,10.2000,9.9000,10.0600,10.3400,21447423,215341238.0000,3,5.884067,1,-2.707928,0
2017-10-18,sh.601949,10.0800,10.3500,9.9900,10.0900,10.0600,19286471,195339175.0000,3,5.291213,1,0.298208,0
2017-10-19,sh.601949,9.9900,10.0700,9.6700,9.7000,10.0900,21002161,206441841.0000,3,5.761910,1,-3.865216,0
2017-10-20,sh.601949,9.7000,9.9500,9.6800,9.8900,9.7000,14134929,138644173.0000,3,3.877895,1,1.958768,0
2017-10-23,sh.601949,9.9000,9.9100,9.7800,9.8300,9.8900,11029277,108423938.0000,3,3.025865,1,-0.606678,0
2017-10-24,sh.601949,9.8200,9.8400,9.5500,9.6300,9.8300,14205182,137267128.0000,3,3.897169,1,-2.034586,0
2017-10-25,sh.601949,9.6500,9.7300,9.6000,9.6800,9.6300,9557173,92433148.0000,3,2.621995,1,0.519213,0
2017-10-26,sh.601949,9.6900,9.6900,9.5300,9.6500,9.6800,14898921,143141530.0000,3,4.087495,1,-0.309924,0
2017-10-27,sh.601949,9.6300,9.7000,9.5200,9.5300,9.6500,10269912,98617248.0000,3,2.817534,1,-1.243522,0
2017-10-30,sh.601949,9.5700,9.5700,8.8800,8.9700,9.5300,20009982,181793930.0000,3,5.489707,1,-5.876175,0
2017-10-31,sh.601949,8.9400,9.1500,8.9000,9.0000,8.9700,10449686,94276567.0000,3,2.866855,1,0.334445,0
2017-11-01,sh.601949,9.0100,9.0300,8.9200,8.9400,9.0000,10531372,94388162.0000,3,2.889265,1,-0.666671,0
2017-11-02,sh.601949,8.9500,8.9500,8.7000,8.7800,8.9400,15681961,137437782.0000,3,4.302321,1,-1.789708,0
2017-11-03,sh.601949,8.8000,8.8000,8.4600,8.5200,8.7800,15008000,128903826.0000,3,4.117421,1,-2.961267,0
2017-11-06,sh.601949,8.5200,8.5900,8.3800,8.5700,8.5200,11222473,95208061.0000,3,3.078868,1,0.586846,0
2017-11-07,sh.601949,8.5700,8.9800,8.4000,8.8700,8.5700,26238824,229639392.0000,3,7.198580,1,3.500586,0
2017-11-08,sh.601949,8.8000,8.9800,8.7700,8.8300,8.8700,18704706,166210406.0000,3,5.131607,1,-0.450958,0
2017-11-09,sh.601949,8.8100,8.8800,8.7500,8.7800,8.8300,10176847,89550545.0000,3,2.792002,1,-0.566254,0
2017-11-10,sh.601949,8.8400,9.0700,8.8000,8.8900,8.7800,19259935,171907006.0000,3,5.283933,1,1.252854,0
2017-11-13,sh.601949,8.9000,8.9400,8.7200,8.7400,8.8900,13321688,117592678.0000,3,3.654784,1,-1.687296,0
2017-11-14,sh.601949,8.6900,8.6900,8.4600,8.4800,8.7400,14855353,126830682.0000,3,4.075543,1,-2.974831,0
2017-11-15,sh.601949,8.4800,8.5200,8.3800,8.4100,8.4800,7333858,61843908.0000,3,2.012032,1,-0.825468,0
2017-11-16,sh.601949,8.3800,8.6500,8.3800,8.5000,8.4100,11337584,96469707.0000,3,3.110448,1,1.070156,0
2017-11-17,sh.601949,8.4900,8.5400,7.8800,7.9400,8.5000,15960765,130529390.0000,3,4.378811,1,-6.588235,0
2017-11-20,sh.601949,7.8200,8.0700,7.6000,8.0300,7.9400,11213239,87724700.0000,3,3.076334,1,1.133497,0
2017-11-21,sh.601949,7.9900,8.0800,7.8700,7.9600,8.0300,8171844,65020856.0000,3,2.241933,1,-0.871727,0
2017-11-22,sh.601949,8.0300,8.0300,7.8600,7.9000,7.9600,8094662,64031208.0000,3,2.220758,1,-0.753768,0
2017-11-23,sh.601949,7.9400,7.9900,7.5200,7.5500,7.9000,9788260,76455354.0000,3,2.685394,1,-4.430378,0
2017-11-24,sh.601949,7.5300,7.6300,7.5100,7.5300,7.5500,7194202,54409219.0000,3,1.973718,1,-0.264900,0
2017-11-27,sh.601949,7.5300,7.6200,7.3800,7.4300,7.5300,8171500,61527759.0000,3,2.241838,1,-1.328026,0
2017-11-28,sh.601949,7.4100,7.5600,7.4000,7.5300,7.4300,7662782,57343319.0000,3,2.102272,1,1.345900,0
2017-11-29,sh.601949,7.5300,7.5600,7.4100,7.5400,7.5300,8151502,61085916.0000,3,2.236352,1,0.132799,0
2017-11-30,sh.601949,7.5100,7.5700,7.3200,7.3500,7.5400,10756271,80290288.0000,3,2.950966,1,-2.519895,0
2017-12-01,sh.601949,7.3500,7.4500,7.2500,7.4400,7.3500,8935073,65957149.0000,3,2.451323,1,1.224492,0
2017-12-04,sh.601949,7.5000,7.5000,7.0100,7.1400,7.4400,11113832,80900537.0000,3,3.049062,1,-4.032260,0
2017-12-05,sh.601949,7.1000,7.1800,6.7200,6.8200,7.1400,14915249,103618230.0000,3,4.091975,1,-4.481788,0
2017-12-06,sh.601949,6.8600,7.4000,6.7500,7.1500,6.8200,21699663,153963432.0000,3,5.953268,1,4.838708,0
2017-12-07,sh.601949,7.1000,7.1800,7.0200,7.0700,7.1500,11800804,83577061.0000,3,3.237532,1,-1.118880,0
2017-12-08,sh.601949,7.0900,7.3100,7.0400,7.1600,7.0700,13767060,98665935.0000,3,3.776971,1,1.272980,0
2017-12-11,sh.601949,7.1600,7.2200,7.1100,7.1800,7.1600,8211086,58808599.0000,3,2.252698,1,0.279329,0
2017-12-12,sh.601949,7.1500,7.1700,6.9700,6.9800,7.1800,8192200,57820814.0000,3,2.247517,1,-2.785513,0
2017-12-13,sh.601949,6.9800,7.0600,6.9600,7.0400,6.9800,4840330,33987604.0000,3,1.327937,1,0.859598,0
2017-12-14,sh.601949,7.0500,7.0500,6.9100,6.9600,7.0400,6353959,44303573.0000,3,1.743199,1,-1.136363,0
2017-12-15,sh.601949,6.9900,7.0700,6.9200,6.9900,6.9600,6400348,44724906.0000,3,1.755925,1,0.431031,0
2017-12-18,sh.601949,7.0100,7.0300,6.8900,6.9300,6.9900,5607736,38943424.0000,3,1.538474,1,-0.858368,0
2017-12-19,sh.601949,6.9000,7.0500,6.8800,7.0300,6.9300,7689825,53645687.0000,3,2.109691,1,1.443007,0
2017-12-20,sh.601949,7.0200,7.0500,6.8800,6.9100,7.0300,6209559,43057883.0000,3,1.703583,1,-1.706975,0
2017-12-21,sh.601949,6.8700,7.0300,6.7000,6.9400,6.9100,9607021,66145935.0000,3,2.635671,1,0.434156,0
2017-12-22,sh.601949,6.8900,7.1300,6.8900,6.9800,6.9400,12532056,88131047.0000,3,3.438150,1,0.576368,0
2017-12-25,sh.601949,6.9200,7.1000,6.7700,7.0400,6.9800,13467609,93252510.0000,3,3.694817,1,0.859598,0
2017-12-26,sh.601949,7.0000,7.7400,6.9900,7.7400,7.0400,43527531,326336804.0000,3,11.941709,1,9.943179,0
2017-12-27,sh.601949,7.8000,8.2600,7.7400,7.8500,7.7400,65371324,522198475.0000,3,17.934520,1,1.421190,0
2017-12-28,sh.601949,7.6600,7.8400,7.5100,7.6900,7.8500,29582141,227473109.0000,3,8.115814,1,-2.038215,0
2017-12-29,sh.601949,7.6700,7.7600,7.4300,7.5100,7.6900,19526664,147808211.0000,3,5.357109,1,-2.340700,0
2018-01-02,sh.601949,7.5100,7.6200,7.4100,7.6000,7.5100,15269640,115045238.0000,3,4.189202,1,1.198398,0
2018-01-03,sh.601949,7.6100,7.6200,7.4900,7.5400,7.6000,14961378,113007452.0000,3,4.104630,1,-0.789473,0
2018-01-04,sh.601949,7.5200,7.5500,7.4200,7.4600,7.5400,12906987,96574838.0000,3,3.541012,1,-1.061007,0
2018-01-05,sh.601949,7.4600,7.4900,7.3500,7.3900,7.4600,13514912,100079060.0000,3,3.707795,1,-0.938340,0
2018-01-08,sh.601949,7.3700,7.4800,7.3000,7.4700,7.3900,12652744,93515312.0000,3,3.471260,1,1.082543,0
2018-01-09,sh.601949,7.4400,7.4900,7.3800,7.4200,7.4700,8833320,65650454.0000,3,2.423407,1,-0.669340,0
2018-01-10,sh.601949,7.4200,7.4200,7.1300,7.2100,7.4200,11016670,80105192.0000,3,3.022406,1,-2.830189,0
2018-01-11,sh.601949,7.2100,7.3400,7.1300,7.2900,7.2100,9035544,65628312.0000,3,2.478887,1,1.109569,0
2018-01-12,sh.601949,7.2500,7.4600,7.1800,7.4200,7.2900,15876181,116315249.0000,3,4.355605,1,1.783266,0
2018-01-15,sh.601949,7.4200,7.4200,7.0300,7.0500,7.4200,13778287,99652569.0000,3,3.780051,1,-4.986521,0
2018-01-16,sh.601949,7.0000,7.3200,6.9600,7.2800,7.0500,15647855,112887800.0000,3,4.292964,1,3.262411,0
2018-01-17,sh.601949,7.2500,7.8200,7.2500,7.4900,7.2800,29669929,222624264.0000,3,8.139898,1,2.884609,0
2018-01-18,sh.601949,7.4000,7.5600,7.3700,7.5400,7.4900,17744639,132198659.0000,3,4.868214,1,0.667559,0
2018-01-19,sh.601949,7.5400,7.6500,7.3700,7.3900,7.5400,18239519,137180318.0000,3,5.003983,1,-1.989391,0
2018-01-22,sh.601949,7.3000,7.5600,7.1000,7.4700,7.3900,18248104,133850145.0000,3,5.006339,1,1.082543,0
2018-01-23,sh.601949,7.4300,7.4700,7.3200,7.3500,7.4700,11329329,83620746.0000,3,3.108184,1,-1.606424,0
2018-01-24,sh.601949,7.3500,8.0900,7.3100,8.0900,7.3500,49163812,385270594.0000,3,13.488014,1,10.068030,0
2018-01-25,sh.601949,8.3700,8.8700,8.1500,8.2200,8.0900,102179802,863244824.0000,3,28.032867,1,1.606924,0
2018-01-26,sh.601949,8.0100,8.3000,7.9700,8.0600,8.2200,39918969,323702898.0000,3,10.951706,1,-1.946470,0
2018-01-29,sh.601949,7.9500,8.0500,7.7200,7.8100,8.0600,30993390,242959754.0000,3,8.502988,1,-3.101743,0
2018-01-30,sh.601949,7.7900,7.8600,7.7300,7.7700,7.8100,15695430,122139346.0000,3,4.306016,1,-0.512163,0
2018-01-31,sh.601949,7.7200,7.7300,7.4100,7.4300,7.7700,22730586,171452111.0000,3,6.236100,1,-4.375806,0
2018-02-01,sh.601949,7.4500,7.4900,6.9000,6.9200,7.4300,23951950,171639005.0000,3,6.571180,1,-6.864061,0
2018-02-02,sh.601949,6.8100,7.1000,6.7400,7.0500,6.9200,16529273,115353250.0000,3,4.534780,1,1.878614,0
2018-02-05,sh.601949,6.9400,6.9800,6.8100,6.9300,7.0500,9789100,67766840.0000,3,2.685624,1,-1.702133,0
2018-02-06,sh.601949,6.7800,6.8800,6.2500,6.3000,6.9300,18606736,121806513.0000,3,5.104729,1,-9.090904,0
2018-02-07,sh.601949,6.4700,6.5300,6.1000,6.3800,6.3000,11528429,73307782.0000,3,3.162806,1,1.269840,0
2018-02-08,sh.601949,6.3200,6.4800,6.3200,6.4400,6.3800,7264248,46668558.0000,3,1.992935,1,0.940438,0
2018-02-09,sh.601949,6.2000,6.2800,6.0200,6.1100,6.4400,9961101,61448721.0000,3,2.732812,1,-5.124222,0
2018-02-12,sh.601949,6.1900,6.3300,6.1700,6.2700,6.1100,6672776,41807850.0000,3,1.830666,1,2.618655,0
2018-02-13,sh.601949,6.2700,6.3400,6.2000,6.2300,6.2700,6392100,40166891.0000,3,1.753663,1,-0.637958,0
2018-02-14,sh.601949,6.2000,6.2800,6.2000,6.2800,6.2300,4172383,26057883.0000,3,1.144687,1,0.802571,0
2018-02-22,sh.601949,6.3600,6.4200,6.3200,6.3900,6.2800,5462837,34785798.0000,3,1.498721,1,1.751587,0
2018-02-23,sh.601949,6.3800,6.6900,6.3500,6.5400,6.3900,10061071,65791957.0000,3,2.760239,1,2.347420,0
2018-02-26,sh.601949,6.5400,6.8600,6.5200,6.7500,6.5400,11889753,79654931.0000,3,3.261935,1,3.211010,0
2018-02-27,sh.601949,6.7400,6.8000,6.6000,6.7300,6.7500,12616524,84263852.0000,3,3.461323,1,-0.296296,0
2018-02-28,sh.601949,6.6500,6.6500,6.5500,6.6000,6.7300,7626612,50438881.0000,3,2.092349,1,-1.931651,0
2018-03-01,sh.601949,6.5500,6.6500,6.5300,6.6300,6.6000,6542354,43244661.0000,3,1.794884,1,0.454549,0
2018-03-02,sh.601949,6.5900,6.7800,6.5700,6.7000,6.6300,10715810,71455885.0000,3,2.939866,1,1.055802,0
2018-03-05,sh.601949,6.6500,6.7000,6.6100,6.6500,6.7000,6013700,39946856.0000,3,1.649849,1,-0.746264,0
2018-03-06,sh.601949,6.6600,6.7700,6.6300,6.7500,6.6500,9667973,64902130.0000,3,2.652393,1,1.503758,0
2018-03-07,sh.601949,6.7700,6.7700,6.5900,6.6000,6.7500,8542342,56891382.0000,3,2.343578,1,-2.222224,0
2018-03-08,sh.601949,6.5800,6.6900,6.5800,6.6800,6.6000,5994550,39842786.0000,3,1.644595,1,1.212120,0
2018-03-09,sh.601949,6.6500,6.9300,6.6500,6.8200,6.6800,14929812,102098418.0000,3,4.095970,1,2.095814,0
2018-03-12,sh.601949,6.8100,6.9500,6.8100,6.9300,6.8200,14258529,98315218.0000,3,3.911805,1,1.612898,0
2018-03-13,sh.601949,6.9700,7.1300,6.8500,6.9000,6.9300,17358057,120923588.0000,3,4.762156,1,-0.432897,0
2018-03-14,sh.601949,6.8400,6.8700,6.7800,6.8100,6.9000,8889562,60623229.0000,3,2.438837,1,-1.304350,0
2018-03-15,sh.601949,6.8000,6.8000,6.5200,6.6400,6.8100,11056920,73574649.0000,3,3.033449,1,-2.496330,0
