date,open,close,high,low,vol,amount,date,code
2020-09-02,147.0,127.19,148.0,126.6,108057.0,1447764736.0,2020-09-02,688550
2020-09-03,119.83,115.42,123.94,114.45,50255.0,590286592.0,2020-09-03,688550
2020-09-04,115.0,114.84,119.28,113.9,24391.0,283382560.0,2020-09-04,688550
2020-09-07,114.84,106.01,114.84,105.81,30708.0,335844288.0,2020-09-07,688550
2020-09-08,106.33,101.05,107.65,101.0,19452.0,200478848.0,2020-09-08,688550
2020-09-09,99.96,93.29,99.96,93.29,22071.0,212060240.0,2020-09-09,688550
2020-09-10,95.5,94.13,98.0,94.01,15735.0,151105904.0,2020-09-10,688550
2020-09-11,94.05,98.7,99.94,92.5,14818.0,143615680.0,2020-09-11,688550
2020-09-14,98.02,98.68,100.8,97.75,9939.0,98466600.0,2020-09-14,688550
2020-09-15,99.48,99.3,101.0,96.85,9098.0,90226640.0,2020-09-15,688550
2020-09-16,98.45,102.97,103.23,98.11,10923.0,109461920.0,2020-09-16,688550
2020-09-17,102.0,107.38,112.5,102.0,24779.0,268189152.0,2020-09-17,688550
2020-09-18,106.5,107.73,111.11,106.5,9814.0,106331088.0,2020-09-18,688550
2020-09-21,107.9,108.15,109.89,107.01,6242.0,67728208.0,2020-09-21,688550
2020-09-22,107.28,107.5,111.49,103.21,11461.0,122583312.0,2020-09-22,688550
2020-09-23,108.24,110.02,112.0,107.22,10990.0,120705280.0,2020-09-23,688550
2020-09-24,109.68,105.91,109.88,105.75,6797.0,73236992.0,2020-09-24,688550
2020-09-25,107.21,108.98,110.58,105.0,11215.0,122093928.0,2020-09-25,688550
2020-09-28,108.9,106.0,109.79,104.5,9552.0,101822032.0,2020-09-28,688550
2020-09-29,107.24,105.55,108.0,105.55,3614.0,38524072.0,2020-09-29,688550
2020-09-30,105.64,101.67,106.8,101.38,6807.0,70371560.0,2020-09-30,688550
2020-10-09,102.86,107.73,109.85,102.0,8240.0,87628592.0,2020-10-09,688550
2020-10-12,108.58,110.0,114.18,108.58,12735.0,142304736.0,2020-10-12,688550
2020-10-13,111.81,110.39,112.2,108.4,5585.0,61405976.0,2020-10-13,688550
2020-10-14,110.81,109.4,111.47,108.41,5840.0,64068792.0,2020-10-14,688550
2020-10-15,108.92,106.02,110.2,106.0,7114.0,76109120.0,2020-10-15,688550
2020-10-16,105.52,105.84,106.79,105.52,3328.0,35280736.0,2020-10-16,688550
2020-10-19,103.03,103.58,105.5,103.01,3470.0,36178220.0,2020-10-19,688550
2020-10-20,103.08,104.5,105.09,103.08,1872.0,19509520.0,2020-10-20,688550
2020-10-21,104.5,103.87,105.88,103.52,2681.0,28065776.0,2020-10-21,688550
2020-10-22,104.95,103.6,104.95,103.08,2458.0,25531764.0,2020-10-22,688550
2020-10-23,104.5,102.23,104.58,102.11,4445.0,45861464.0,2020-10-23,688550
2020-10-26,102.0,102.6,102.8,100.52,2530.0,25735606.0,2020-10-26,688550
2020-10-27,103.05,105.23,105.98,103.05,4091.0,42939112.0,2020-10-27,688550
2020-10-28,105.28,106.24,109.5,105.24,7533.0,80723864.0,2020-10-28,688550
2020-10-29,105.03,103.8,105.34,103.12,5231.0,54441068.0,2020-10-29,688550
2020-10-30,105.0,99.0,105.02,98.8,7846.0,79702456.0,2020-10-30,688550
2020-11-02,99.0,97.98,100.12,97.2,4502.0,44260640.0,2020-11-02,688550
2020-11-03,98.18,100.8,100.89,98.11,4343.0,43462312.0,2020-11-03,688550
2020-11-04,101.51,100.85,103.48,100.6,4107.0,41758792.0,2020-11-04,688550
2020-11-05,103.9,102.2,103.9,100.85,2983.0,30428296.0,2020-11-05,688550
2020-11-06,102.28,101.69,103.2,100.91,3007.0,30575764.0,2020-11-06,688550
2020-11-09,101.61,105.1,105.33,101.61,6558.0,68255760.0,2020-11-09,688550
2020-11-10,105.12,105.81,106.5,104.61,6768.0,71492088.0,2020-11-10,688550
2020-11-11,105.95,104.0,107.62,103.98,5760.0,60831828.0,2020-11-11,688550
2020-11-12,103.63,103.33,104.85,103.18,3840.0,39891960.0,2020-11-12,688550
2020-11-13,102.88,103.11,104.32,102.32,3046.0,31462848.0,2020-11-13,688550
2020-11-16,103.14,103.06,104.14,103.0,3653.0,37772136.0,2020-11-16,688550
2020-11-17,103.04,103.71,106.45,102.9,5964.0,62362292.0,2020-11-17,688550
2020-11-18,103.71,106.37,106.48,103.36,6150.0,64884592.0,2020-11-18,688550
2020-11-19,106.5,106.0,107.77,105.0,6057.0,64564380.0,2020-11-19,688550
2020-11-20,106.4,104.79,106.49,104.12,5654.0,59304364.0,2020-11-20,688550
2020-11-23,104.76,104.1,105.0,103.5,4859.0,50543580.0,2020-11-23,688550
2020-11-24,104.11,103.92,104.38,103.36,4065.0,42122524.0,2020-11-24,688550
2020-11-25,103.98,102.9,104.0,102.55,4843.0,50016520.0,2020-11-25,688550
2020-11-26,102.91,100.66,103.5,100.3,4746.0,48179792.0,2020-11-26,688550
2020-11-27,101.1,100.71,101.41,99.66,2718.0,27298674.0,2020-11-27,688550
2020-11-30,100.82,100.63,101.85,100.0,2398.0,24202530.0,2020-11-30,688550
2020-12-01,100.63,101.26,101.49,100.02,2581.0,26035384.0,2020-12-01,688550
2020-12-02,101.26,103.81,105.0,101.0,7589.0,78543440.0,2020-12-02,688550
2020-12-03,104.78,103.57,105.75,103.1,5926.0,61806548.0,2020-12-03,688550
2020-12-04,103.35,101.59,103.98,101.33,4091.0,41726920.0,2020-12-04,688550
2020-12-07,101.6,101.8,102.0,101.01,3096.0,31413052.0,2020-12-07,688550
2020-12-08,101.43,100.3,102.5,100.12,3687.0,37285072.0,2020-12-08,688550
2020-12-09,100.24,99.0,101.2,98.68,4083.0,40701252.0,2020-12-09,688550
2020-12-10,99.3,97.66,99.3,97.34,4073.0,39966952.0,2020-12-10,688550
2020-12-11,97.65,95.53,98.65,94.73,5812.0,55987176.0,2020-12-11,688550
2020-12-14,95.5,95.55,95.55,94.1,4477.0,42316472.0,2020-12-14,688550
2020-12-15,95.9,95.99,96.4,94.5,3275.0,31303258.0,2020-12-15,688550
2020-12-16,95.6,94.19,96.39,93.8,3692.0,34909060.0,2020-12-16,688550
2020-12-17,94.08,93.77,94.1,91.51,4599.0,42697936.0,2020-12-17,688550
2020-12-18,94.0,92.5,94.0,92.08,3217.0,29814720.0,2020-12-18,688550
2020-12-21,92.01,92.53,93.18,92.0,2741.0,25391202.0,2020-12-21,688550
