date,open,close,high,low,vol,amount,date,code
2017-08-25,18.01,18.01,18.01,18.01,88.0,159316.453125,2017-08-25,603127
2017-08-28,19.81,19.81,19.81,19.81,80.0,69335.0,2017-08-28,603127
2017-08-29,21.79,21.79,21.79,21.79,224.0,95876.0,2017-08-29,603127
2017-08-30,23.97,23.97,23.97,23.97,81.0,195259.625,2017-08-30,603127
2017-08-31,26.37,26.37,26.37,26.37,155.0,411002.8125,2017-08-31,603127
2017-09-01,29.01,29.01,29.01,29.01,133.0,385833.0,2017-09-01,603127
2017-09-04,31.91,31.91,31.91,31.91,340.0,1088035.25,2017-09-04,603127
2017-09-05,35.1,35.1,35.1,35.1,681.0,2390485.5,2017-09-05,603127
2017-09-06,38.61,38.61,38.61,38.61,403.0,1557643.25,2017-09-06,603127
2017-09-07,42.47,42.47,42.47,42.47,999.0,4246915.0,2017-09-07,603127
2017-09-08,46.72,46.72,46.72,46.72,1567.0,7324154.0,2017-09-08,603127
2017-09-11,51.39,51.39,51.39,51.39,754.0,3878043.5,2017-09-11,603127
2017-09-12,56.53,56.53,56.53,56.53,965.0,5457519.5,2017-09-12,603127
2017-09-13,62.18,62.18,62.18,62.18,4280.0,26618512.0,2017-09-13,603127
2017-09-14,68.4,68.4,68.4,68.4,4155.0,28421704.0,2017-09-14,603127
2017-09-15,75.24,75.24,75.24,75.24,3439.0,25876390.0,2017-09-15,603127
2017-09-18,74.0,67.72,74.0,67.72,53895.0,373672320.0,2017-09-18,603127
2017-09-19,62.72,67.81,71.93,62.51,103339.0,686435968.0,2017-09-19,603127
2017-09-20,65.88,65.62,67.59,64.0,66565.0,437727776.0,2017-09-20,603127
2017-09-21,65.72,64.06,67.72,63.52,58219.0,382478368.0,2017-09-21,603127
2017-09-22,63.05,62.26,63.84,60.86,46163.0,287284992.0,2017-09-22,603127
2017-09-25,62.55,63.6,64.6,61.68,42828.0,271027456.0,2017-09-25,603127
2017-09-26,63.95,59.13,65.19,57.24,56160.0,335654880.0,2017-09-26,603127
2017-09-27,57.7,58.11,58.58,57.22,28188.0,163129824.0,2017-09-27,603127
2017-09-28,57.9,57.7,58.89,57.51,16891.0,98236848.0,2017-09-28,603127
2017-09-29,57.63,59.0,60.82,57.63,22887.0,134861376.0,2017-09-29,603127
2017-10-09,59.12,57.68,59.75,57.37,17504.0,101500480.0,2017-10-09,603127
2017-10-10,58.2,61.54,62.0,57.98,35125.0,212502832.0,2017-10-10,603127
2017-10-11,62.0,59.14,64.75,58.9,36273.0,224311824.0,2017-10-11,603127
2017-10-12,57.77,56.19,57.95,55.56,27686.0,156229568.0,2017-10-12,603127
2017-10-13,56.25,56.75,57.68,55.95,14232.0,81019360.0,2017-10-13,603127
2017-10-16,56.5,56.59,58.17,56.37,15606.0,89340456.0,2017-10-16,603127
2017-10-17,56.2,56.81,57.2,55.55,9459.0,53333440.0,2017-10-17,603127
2017-10-18,57.08,58.05,59.9,56.81,22482.0,131484816.0,2017-10-18,603127
2017-10-19,57.57,58.64,58.84,56.6,17953.0,104142480.0,2017-10-19,603127
2017-10-20,58.0,57.65,58.78,56.9,12719.0,73308584.0,2017-10-20,603127
2017-10-23,57.8,59.56,59.63,57.57,17961.0,105786184.0,2017-10-23,603127
2017-10-24,59.58,60.48,61.68,58.67,21456.0,129588016.0,2017-10-24,603127
2017-10-25,60.4,60.71,60.86,58.54,20485.0,122449792.0,2017-10-25,603127
2017-10-26,60.6,61.61,62.3,60.21,18726.0,115490632.0,2017-10-26,603127
2017-10-27,60.66,63.88,64.99,60.66,27090.0,170778400.0,2017-10-27,603127
2017-10-30,63.1,67.12,69.98,63.09,48903.0,326593376.0,2017-10-30,603127
2017-10-31,67.14,68.86,69.66,65.01,41842.0,283199744.0,2017-10-31,603127
2017-11-01,67.98,72.44,73.66,67.14,43041.0,301577696.0,2017-11-01,603127
2017-11-02,71.98,73.02,79.54,71.51,67381.0,505967200.0,2017-11-02,603127
2017-11-03,73.24,69.48,74.45,68.02,52790.0,373460416.0,2017-11-03,603127
2017-11-06,69.47,69.23,71.0,68.18,47780.0,331578144.0,2017-11-06,603127
2017-11-07,68.96,71.37,71.98,67.25,45275.0,314206176.0,2017-11-07,603127
2017-11-08,71.31,70.05,73.35,69.8,40176.0,286795456.0,2017-11-08,603127
2017-11-09,69.24,66.41,69.25,66.0,38939.0,262824384.0,2017-11-09,603127
2017-11-10,66.53,66.97,67.97,66.13,24647.0,165117904.0,2017-11-10,603127
2017-11-13,67.96,70.69,70.84,66.98,30330.0,208948800.0,2017-11-13,603127
2017-11-14,70.82,71.31,73.95,70.68,37834.0,272845856.0,2017-11-14,603127
2017-11-15,70.5,68.99,70.7,68.0,23214.0,160125824.0,2017-11-15,603127
2017-11-16,69.05,65.37,71.94,65.0,37575.0,258756768.0,2017-11-16,603127
2017-11-17,64.6,59.75,64.88,58.83,35892.0,218794416.0,2017-11-17,603127
2017-11-20,58.5,59.57,60.0,56.5,23812.0,138837664.0,2017-11-20,603127
