date,open,close,high,low,vol,amount,date,code
2019-08-12,125.0,95.31,125.0,90.37,327699.0,3251036160.0,2019-08-12,688321
2019-08-13,88.1,85.07,91.5,80.75,207212.0,1779912832.0,2019-08-13,688321
2019-08-14,85.7,99.61,100.99,82.88,252045.0,2361507072.0,2019-08-14,688321
2019-08-15,96.05,102.0,102.41,93.8,192237.0,1888584064.0,2019-08-15,688321
2019-08-16,101.08,96.0,106.35,96.0,162106.0,1625966080.0,2019-08-16,688321
2019-08-19,98.93,94.6,101.3,91.0,144687.0,1390510080.0,2019-08-19,688321
2019-08-20,93.4,90.86,95.8,90.0,119434.0,1100076928.0,2019-08-20,688321
2019-08-21,90.01,84.09,90.72,83.33,119545.0,1029971584.0,2019-08-21,688321
2019-08-22,83.16,83.06,85.68,81.33,72530.0,605955392.0,2019-08-22,688321
2019-08-23,83.5,81.83,85.38,80.83,93550.0,780260480.0,2019-08-23,688321
2019-08-26,81.0,82.28,83.58,80.8,63579.0,522431936.0,2019-08-26,688321
2019-08-27,82.28,82.52,83.5,81.28,52844.0,434358816.0,2019-08-27,688321
2019-08-28,82.0,77.2,82.9,77.11,92009.0,731427520.0,2019-08-28,688321
2019-08-29,76.69,74.0,76.69,72.67,77547.0,574664640.0,2019-08-29,688321
2019-08-30,74.45,72.6,75.39,72.6,50683.0,375630656.0,2019-08-30,688321
2019-09-02,73.22,71.76,73.29,70.63,46695.0,334008416.0,2019-09-02,688321
2019-09-03,71.76,75.94,77.8,71.4,86647.0,652635136.0,2019-09-03,688321
2019-09-04,75.64,74.02,76.6,73.94,49413.0,369501504.0,2019-09-04,688321
2019-09-05,74.19,74.1,74.95,73.68,41065.0,304991648.0,2019-09-05,688321
2019-09-06,74.55,71.85,74.57,71.66,40470.0,295079872.0,2019-09-06,688321
2019-09-09,71.84,72.06,72.7,71.7,24826.0,179052976.0,2019-09-09,688321
2019-09-10,71.78,74.48,75.0,71.78,53591.0,396057280.0,2019-09-10,688321
2019-09-11,74.74,73.21,74.78,73.18,30777.0,227181216.0,2019-09-11,688321
2019-09-12,73.0,71.88,73.58,71.3,27264.0,196449248.0,2019-09-12,688321
2019-09-16,72.49,73.55,74.35,72.07,35404.0,259946992.0,2019-09-16,688321
2019-09-17,73.46,72.16,74.34,71.84,33128.0,242035104.0,2019-09-17,688321
2019-09-18,72.18,68.23,72.6,67.18,55617.0,382754816.0,2019-09-18,688321
2019-09-19,68.25,68.53,70.88,66.16,43756.0,300905600.0,2019-09-19,688321
2019-09-20,69.53,68.05,69.54,67.88,25337.0,174123824.0,2019-09-20,688321
2019-09-23,68.0,66.77,68.88,66.38,25801.0,173079104.0,2019-09-23,688321
2019-09-24,67.5,68.14,68.82,67.03,32446.0,221297024.0,2019-09-24,688321
2019-09-25,68.5,66.11,68.5,66.1,28935.0,193488784.0,2019-09-25,688321
2019-09-26,65.85,60.81,66.1,60.8,40767.0,256036432.0,2019-09-26,688321
2019-09-27,61.58,61.4,62.48,60.5,22190.0,136451264.0,2019-09-27,688321
2019-09-30,61.0,56.9,61.0,56.48,30326.0,176608368.0,2019-09-30,688321
2019-10-08,57.1,55.06,57.47,54.72,21775.0,120936776.0,2019-10-08,688321
2019-10-09,54.82,55.45,55.85,54.45,18927.0,104509232.0,2019-10-09,688321
2019-10-10,55.55,56.45,56.9,55.05,20746.0,116580032.0,2019-10-10,688321
2019-10-11,56.8,55.41,56.8,55.27,16793.0,93734288.0,2019-10-11,688321
2019-10-14,55.72,56.16,56.52,55.16,16137.0,90415520.0,2019-10-14,688321
2019-10-15,56.11,55.5,56.56,55.2,16514.0,92397088.0,2019-10-15,688321
2019-10-16,55.45,52.54,55.65,52.41,27063.0,145710720.0,2019-10-16,688321
2019-10-17,52.01,51.0,52.53,50.88,21277.0,109488072.0,2019-10-17,688321
2019-10-18,51.24,52.01,53.46,50.88,25188.0,132244792.0,2019-10-18,688321
2019-10-21,51.29,49.25,52.01,48.75,24608.0,122265560.0,2019-10-21,688321
2019-10-22,49.29,49.72,49.98,48.85,14357.0,70932824.0,2019-10-22,688321
2019-10-23,49.74,59.66,59.66,49.08,57011.0,315841856.0,2019-10-23,688321
2019-10-24,59.44,60.16,62.44,58.6,99065.0,600450880.0,2019-10-24,688321
2019-10-25,58.16,57.7,59.68,55.56,66704.0,381620960.0,2019-10-25,688321
2019-10-28,55.47,57.87,58.1,55.17,48544.0,276045536.0,2019-10-28,688321
2019-10-29,56.98,54.87,57.6,54.62,38134.0,213063904.0,2019-10-29,688321
2019-10-30,54.3,51.19,54.3,51.0,34347.0,180238304.0,2019-10-30,688321
2019-10-31,51.11,50.75,52.85,50.6,24786.0,128195464.0,2019-10-31,688321
2019-11-01,49.73,51.82,52.8,49.35,22519.0,116694320.0,2019-11-01,688321
2019-11-04,53.2,54.1,57.97,53.2,44348.0,246721648.0,2019-11-04,688321
2019-11-05,52.82,51.84,53.29,51.77,26693.0,139603728.0,2019-11-05,688321
2019-11-06,51.9,54.11,55.74,51.9,40212.0,217774912.0,2019-11-06,688321
2019-11-07,54.1,56.25,57.3,53.5,47503.0,266926352.0,2019-11-07,688321
2019-11-08,56.35,56.5,57.75,55.0,39620.0,223912848.0,2019-11-08,688321
2019-11-11,55.95,53.77,55.95,53.6,29042.0,158167456.0,2019-11-11,688321
2019-11-12,54.19,58.44,58.65,53.53,57825.0,330358240.0,2019-11-12,688321
2019-11-13,59.5,59.6,61.87,58.2,67296.0,405696192.0,2019-11-13,688321
2019-11-14,59.6,62.45,64.64,58.03,66881.0,410080128.0,2019-11-14,688321
2019-11-15,62.06,62.93,65.38,62.0,58965.0,378277184.0,2019-11-15,688321
2019-11-18,62.7,62.08,64.57,61.26,35614.0,222440672.0,2019-11-18,688321
2019-11-19,62.09,62.7,63.38,61.51,31303.0,195480672.0,2019-11-19,688321
2019-11-20,62.66,64.42,66.79,62.08,51715.0,335103808.0,2019-11-20,688321
2019-11-21,64.37,59.77,66.26,59.16,68432.0,430055584.0,2019-11-21,688321
2019-11-22,58.56,57.55,59.95,56.68,50754.0,294887552.0,2019-11-22,688321
2019-11-25,58.08,58.27,58.47,56.7,25895.0,149153104.0,2019-11-25,688321
2019-11-26,58.3,57.52,58.7,57.05,16466.0,95220816.0,2019-11-26,688321
2019-11-27,57.9,58.2,58.47,57.2,19140.0,111020384.0,2019-11-27,688321
2019-11-28,58.58,59.39,60.3,58.3,26675.0,158436000.0,2019-11-28,688321
2019-11-29,60.6,59.94,61.79,59.94,33966.0,206787936.0,2019-11-29,688321
2019-12-02,59.94,53.88,61.36,53.88,53993.0,308514592.0,2019-12-02,688321
2019-12-03,53.15,52.38,53.19,50.86,33436.0,173419744.0,2019-12-03,688321
2019-12-04,51.99,53.11,53.85,51.36,20760.0,109812440.0,2019-12-04,688321
2019-12-05,53.22,53.37,53.64,52.5,17581.0,93345808.0,2019-12-05,688321
2019-12-06,53.38,52.81,53.93,52.68,16250.0,86392816.0,2019-12-06,688321
2019-12-09,52.9,54.69,54.8,52.83,26767.0,144274496.0,2019-12-09,688321
2019-12-10,54.9,57.99,59.36,54.36,48674.0,278708800.0,2019-12-10,688321
2019-12-11,57.0,55.96,58.79,55.81,27214.0,154446704.0,2019-12-11,688321
2019-12-12,56.5,55.52,56.85,55.46,18158.0,102155344.0,2019-12-12,688321
2019-12-13,55.72,56.2,56.5,55.03,16433.0,91844320.0,2019-12-13,688321
2019-12-16,56.63,56.43,56.63,55.8,14308.0,80436224.0,2019-12-16,688321
2019-12-17,56.27,58.3,58.59,56.27,28027.0,160876752.0,2019-12-17,688321
2019-12-18,58.79,59.04,59.92,58.2,32989.0,195282544.0,2019-12-18,688321
2019-12-19,58.97,58.16,59.6,57.88,21480.0,125415840.0,2019-12-19,688321
2019-12-20,58.1,58.18,59.5,58.05,19404.0,113856408.0,2019-12-20,688321
2019-12-23,57.82,53.65,58.17,53.58,30817.0,170420160.0,2019-12-23,688321
2019-12-24,53.67,54.55,55.17,53.67,12862.0,69797200.0,2019-12-24,688321
2019-12-25,55.05,55.0,55.83,54.35,17680.0,97642536.0,2019-12-25,688321
2019-12-26,55.25,54.83,55.79,54.48,15267.0,83981096.0,2019-12-26,688321
2019-12-27,54.62,54.13,55.5,54.1,14525.0,79587976.0,2019-12-27,688321
2019-12-30,54.0,55.63,56.31,52.66,21935.0,120275400.0,2019-12-30,688321
2019-12-31,55.95,56.1,56.92,55.15,19817.0,111238864.0,2019-12-31,688321
2020-01-02,56.55,56.8,56.98,55.88,21076.0,119014024.0,2020-01-02,688321
2020-01-03,56.79,57.03,57.5,56.4,19296.0,110090016.0,2020-01-03,688321
2020-01-06,56.79,56.65,57.64,56.01,18115.0,103268160.0,2020-01-06,688321
2020-01-07,57.0,57.07,57.25,56.03,21213.0,120241016.0,2020-01-07,688321
2020-01-08,56.99,57.12,58.08,56.57,26957.0,154807680.0,2020-01-08,688321
2020-01-09,57.4,59.83,60.5,57.4,40476.0,239750704.0,2020-01-09,688321
2020-01-10,60.11,58.7,60.99,58.68,22698.0,134674464.0,2020-01-10,688321
2020-01-13,59.0,59.3,59.38,57.6,19904.0,116704696.0,2020-01-13,688321
2020-01-14,59.62,60.95,62.0,59.62,41909.0,256165984.0,2020-01-14,688321
2020-01-15,61.11,61.34,63.78,60.7,32859.0,204163280.0,2020-01-15,688321
2020-01-16,61.41,63.63,64.08,60.4,45659.0,284722400.0,2020-01-16,688321
2020-01-17,64.12,67.79,68.86,64.12,71490.0,478163840.0,2020-01-17,688321
2020-01-20,68.4,70.11,72.3,66.5,68052.0,475762048.0,2020-01-20,688321
2020-01-21,69.08,66.05,70.99,65.86,54463.0,369286944.0,2020-01-21,688321
2020-01-22,65.52,65.98,67.3,62.9,39541.0,255747312.0,2020-01-22,688321
2020-01-23,64.99,63.8,68.39,63.0,38286.0,250983568.0,2020-01-23,688321
2020-02-03,53.16,55.2,59.5,53.1,51849.0,295287392.0,2020-02-03,688321
2020-02-04,56.39,59.53,60.34,56.39,46951.0,274984384.0,2020-02-04,688321
2020-02-05,62.0,63.1,63.28,60.5,53581.0,331821024.0,2020-02-05,688321
2020-02-06,63.08,65.6,67.0,62.02,58057.0,378630304.0,2020-02-06,688321
2020-02-07,65.0,64.21,66.4,62.33,49687.0,318808032.0,2020-02-07,688321
2020-02-10,64.9,68.3,68.37,62.8,54993.0,361398336.0,2020-02-10,688321
2020-02-11,67.6,63.11,67.88,63.01,47789.0,310198784.0,2020-02-11,688321
2020-02-12,63.0,64.99,66.0,61.99,43201.0,277835968.0,2020-02-12,688321
2020-02-13,65.0,64.34,66.45,63.87,42608.0,277938496.0,2020-02-13,688321
2020-02-14,64.33,62.3,65.1,61.36,40119.0,253209424.0,2020-02-14,688321
2020-02-17,62.3,65.36,65.8,62.03,39918.0,256607456.0,2020-02-17,688321
2020-02-18,65.0,65.98,67.85,64.81,41281.0,273506304.0,2020-02-18,688321
2020-02-19,65.0,63.82,65.18,63.68,32621.0,209801632.0,2020-02-19,688321
2020-02-20,63.62,64.04,64.85,62.4,29055.0,184753984.0,2020-02-20,688321
2020-02-21,64.11,62.76,64.29,62.7,30223.0,190894128.0,2020-02-21,688321
2020-02-24,62.8,62.35,63.66,62.01,22191.0,138630624.0,2020-02-24,688321
2020-02-25,60.93,62.89,63.45,60.51,30310.0,188646640.0,2020-02-25,688321
2020-02-26,62.7,60.62,63.5,60.3,27958.0,173208384.0,2020-02-26,688321
2020-02-27,59.3,57.06,60.58,56.99,35870.0,208896384.0,2020-02-27,688321
2020-02-28,55.4,53.83,56.4,53.6,25793.0,141640064.0,2020-02-28,688321
2020-03-02,54.6,56.0,56.5,54.5,17026.0,94525416.0,2020-03-02,688321
2020-03-03,57.1,56.6,58.35,56.3,20541.0,117962168.0,2020-03-03,688321
2020-03-04,56.51,57.3,57.3,54.5,19013.0,106483528.0,2020-03-04,688321
2020-03-05,58.0,57.2,58.3,56.63,15205.0,87171320.0,2020-03-05,688321
2020-03-06,57.1,57.05,57.2,56.1,13103.0,74317712.0,2020-03-06,688321
2020-03-09,56.36,54.8,56.36,54.52,16839.0,93124072.0,2020-03-09,688321
2020-03-10,53.89,55.8,56.0,53.6,15875.0,86895456.0,2020-03-10,688321
2020-03-11,56.01,55.55,57.9,55.55,19324.0,109310816.0,2020-03-11,688321
2020-03-12,54.16,53.9,54.98,53.65,12081.0,65258720.0,2020-03-12,688321
2020-03-13,51.0,51.96,52.75,50.0,21327.0,109781480.0,2020-03-13,688321
2020-03-16,52.7,49.3,52.84,49.0,19835.0,101343344.0,2020-03-16,688321
2020-03-17,49.41,47.81,50.47,45.7,17933.0,86041088.0,2020-03-17,688321
2020-03-18,47.96,46.8,49.05,46.34,15745.0,75457240.0,2020-03-18,688321
2020-03-19,46.71,45.97,47.34,44.53,17027.0,77883112.0,2020-03-19,688321
2020-03-20,46.8,46.41,46.95,45.88,12203.0,56634284.0,2020-03-20,688321
2020-03-23,45.15,43.3,45.61,43.08,14871.0,65976416.0,2020-03-23,688321
2020-03-24,44.1,44.36,44.88,43.3,12384.0,54715204.0,2020-03-24,688321
2020-03-25,48.0,47.3,48.99,46.92,24899.0,119028768.0,2020-03-25,688321
2020-03-26,46.25,46.06,46.86,46.0,11445.0,52953332.0,2020-03-26,688321
2020-03-27,46.35,45.72,47.33,45.51,12569.0,58405564.0,2020-03-27,688321
2020-03-30,45.04,44.32,45.04,44.02,11516.0,51060424.0,2020-03-30,688321
2020-03-31,44.96,44.3,45.19,44.0,7839.0,34833140.0,2020-03-31,688321
2020-04-01,44.18,43.93,44.8,43.86,7637.0,33830024.0,2020-04-01,688321
2020-04-02,43.89,45.1,45.11,43.35,9478.0,41939400.0,2020-04-02,688321
2020-04-03,45.1,45.66,46.6,44.81,14043.0,64497384.0,2020-04-03,688321
2020-04-07,46.2,46.8,47.49,46.2,13848.0,64785896.0,2020-04-07,688321
2020-04-08,46.25,47.9,48.9,46.25,18261.0,87453248.0,2020-04-08,688321
2020-04-09,47.9,47.57,48.19,47.23,9461.0,45109680.0,2020-04-09,688321
2020-04-10,47.57,46.25,48.08,46.0,9891.0,46467212.0,2020-04-10,688321
2020-04-13,46.15,46.2,46.98,45.15,7986.0,36939936.0,2020-04-13,688321
2020-04-14,46.2,47.02,47.28,46.17,7671.0,35869536.0,2020-04-14,688321
2020-04-15,47.2,48.65,49.94,47.16,21405.0,105134352.0,2020-04-15,688321
2020-04-16,48.96,48.54,48.96,47.83,11571.0,55952216.0,2020-04-16,688321
2020-04-17,48.4,47.81,49.03,47.66,11590.0,56054988.0,2020-04-17,688321
2020-04-20,48.46,49.47,49.78,48.35,15844.0,78115528.0,2020-04-20,688321
2020-04-21,49.7,48.22,49.7,47.91,11086.0,53730880.0,2020-04-21,688321
2020-04-22,47.86,48.13,48.7,47.33,8377.0,40285112.0,2020-04-22,688321
2020-04-23,48.3,48.5,49.54,48.25,12366.0,60660564.0,2020-04-23,688321
2020-04-24,48.5,48.5,49.45,48.1,11069.0,54047184.0,2020-04-24,688321
2020-04-27,48.49,47.07,48.72,47.07,10968.0,52239196.0,2020-04-27,688321
2020-04-28,47.66,48.49,49.5,46.5,19747.0,95604936.0,2020-04-28,688321
2020-04-29,47.53,47.13,48.23,47.01,12921.0,61442016.0,2020-04-29,688321
